Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,Discount,NetDebt_ffill,LastFinDate,DaysSinceFin,StaleFund,HoldingValue_orig,NetDebt_orig,NAV_orig,eqy_shares_total_orig,NAV_PS_orig
2025-06-13,2025Q2,ALMENDRAL,486241.7224124631,-1571.293000000063,18048.204643,487813.0154124632,27.028340217854385,18.0,0.3340323580761516,-1571.293000000063,2025-09-30,-109.0,False,486241.7224124631,-1571.293000000063,487813.0154124632,18048.204643,27.028340217854385
2025-06-16,2025Q2,ALMENDRAL,484049.798795277,-1571.293000000063,18048.204643,485621.0917952771,26.906891926429108,18.0,0.3310264132618147,-1571.293000000063,2025-09-30,-106.0,False,484049.798795277,-1571.293000000063,485621.0917952771,18048.204643,26.906891926429108
2025-06-17,2025Q2,ALMENDRAL,484880.072892696,-1571.293000000063,18048.204643,486451.365892696,26.9528950671205,18.0,0.33216821587533374,-1571.293000000063,2025-09-30,-105.0,False,484880.072892696,-1571.293000000063,486451.365892696,18048.204643,26.9528950671205
2025-06-18,2025Q2,ALMENDRAL,487071.9965098821,-1571.293000000063,18048.204643,488643.28950988216,27.07434335854578,18.0,0.3351639313417196,-1571.293000000063,2025-09-30,-104.0,False,487071.9965098821,-1571.293000000063,488643.28950988216,18048.204643,27.07434335854578
2025-06-19,2025Q2,ALMENDRAL,482555.3054199228,-1571.293000000063,18048.204643,484126.59841992287,26.8240862731846,18.0,0.32896129930829476,-1571.293000000063,2025-09-30,-103.0,False,482555.3054199228,-1571.293000000063,484126.59841992287,18048.204643,26.8240862731846
2025-06-23,2025Q2,ALMENDRAL,486540.621087534,-1571.293000000063,18048.204643,488111.914087534,27.044901348503288,18.0,0.33444016792480735,-1571.293000000063,2025-09-30,-99.0,False,486540.621087534,-1571.293000000063,488111.914087534,18048.204643,27.044901348503288
2025-06-24,2025Q2,ALMENDRAL,480728.702405601,-1571.293000000063,18048.204643,482299.99540560105,26.72287936366353,17.85,0.3320330583735088,-1571.293000000063,2025-09-30,-98.0,False,480728.702405601,-1571.293000000063,482299.99540560105,18048.204643,26.72287936366353
2025-06-25,2025Q2,ALMENDRAL,487985.298017043,-1571.293000000063,18048.204643,489556.59101704304,27.124946813306316,17.85,0.34193419353568766,-1571.293000000063,2025-09-30,-97.0,False,487985.298017043,-1571.293000000063,489556.59101704304,18048.204643,27.124946813306316
2025-06-26,2025Q2,ALMENDRAL,491356.21085256414,-1571.293000000063,18048.204643,492927.5038525642,27.31171956451337,18.0,0.3409422662867505,-1571.293000000063,2025-09-30,-96.0,False,491356.21085256414,-1571.293000000063,492927.5038525642,18048.204643,27.31171956451337
2025-06-27,2025Q2,ALMENDRAL,491024.1012135966,-1571.293000000063,18048.204643,492595.3942135967,27.293318308236817,18.0,0.34049792712204574,-1571.293000000063,2025-09-30,-95.0,False,491024.1012135966,-1571.293000000063,492595.3942135967,18048.204643,27.293318308236817
2025-06-30,2025Q2,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.13,0.3453565705284518,-1571.293000000063,2025-09-30,-92.0,False,498264.09134309023,-1571.293000000063,499835.3843430903,18048.204643,27.69446569506577
2025-07-01,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-91.0,False,497599.8720651551,-1374938.827,1872538.6990651551,18048.204643,103.75207596016593
2025-07-02,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.45,0.33380191540264403,-1374938.827,2025-09-30,-90.0,False,500904.3629728826,-1374938.827,1875843.1899728824,18048.204643,103.93516846011764
2025-07-03,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.45,0.33380191540264403,-1374938.827,2025-09-30,-89.0,False,511465.4494920524,-1374938.827,1886404.2764920525,18048.204643,104.5203284097122
2025-07-04,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.45,0.33380191540264403,-1374938.827,2025-09-30,-88.0,False,509157.2875012275,-1374938.827,1884096.114501228,18048.204643,104.39243967859012
2025-07-07,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.45,0.33380191540264403,-1374938.827,2025-09-30,-85.0,False,511913.7975046586,-1374938.827,1886852.6245046584,18048.204643,104.54517010568554
2025-07-08,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.91,0.3171920986592952,-1374938.827,2025-09-30,-84.0,False,512046.6413602457,-1374938.827,1886985.4683602457,18048.204643,104.55253060819616
2025-07-09,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.9,0.31755318163197677,-1374938.827,2025-09-30,-83.0,False,511083.5234072397,-1374938.827,1886022.35040724,18048.204643,104.49916696499416
2025-07-10,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.72,0.3240526751402437,-1374938.827,2025-09-30,-82.0,False,509788.295815266,-1374938.827,1884727.122815266,18048.204643,104.42740206551557
2025-07-11,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.25,0.3410235748562739,-1374938.827,2025-09-30,-81.0,False,502315.82893849496,-1374938.827,1877254.655938495,18048.204643,104.01337379929302
2025-07-14,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.25,0.3410235748562739,-1374938.827,2025-09-30,-78.0,False,499825.006646238,-1374938.827,1874763.833646238,18048.204643,103.87536437721884
2025-07-15,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.25,0.3410235748562739,-1374938.827,2025-09-30,-77.0,False,501236.47261185024,-1374938.827,1876175.2996118504,18048.204643,103.9535697163942
2025-07-17,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.25,0.3410235748562739,-1374938.827,2025-09-30,-75.0,False,500007.66694767016,-1374938.827,1874946.4939476703,18048.204643,103.88548506817096
2025-07-18,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-74.0,False,501867.4809258888,-1374938.827,1876806.3079258888,18048.204643,103.98853210331968
2025-07-21,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-71.0,False,514603.88558029616,-1374938.827,1889542.712580296,18048.204643,104.69422028152566
2025-07-22,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-70.0,False,509339.94780265976,-1374938.827,1884278.77480266,18048.204643,104.40256036954224
2025-07-23,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-69.0,False,506450.5939436416,-1374938.827,1881389.4209436416,18048.204643,104.24246943993616
2025-07-24,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-68.0,False,506965.3638840414,-1374938.827,1881904.1908840411,18048.204643,104.27099138716484
2025-07-25,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-67.0,False,514603.88558029616,-1374938.827,1889542.712580296,18048.204643,104.69422028152566
2025-07-28,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,18.4,0.3356073302660515,-1374938.827,2025-09-30,-64.0,False,509124.0765373308,-1374938.827,1884062.903537331,18048.204643,104.39059955296244
2025-07-29,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,19.2,0.306720692451532,-1374938.827,2025-09-30,-63.0,False,521246.0783596482,-1374938.827,1896184.905359648,18048.204643,105.0622454070568
2025-07-30,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,19.2,0.306720692451532,-1374938.827,2025-09-30,-62.0,False,524733.229568808,-1374938.827,1899672.056568808,18048.204643,105.25545859796064
2025-07-31,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,19.47,0.2969714521891317,-1374938.827,2025-09-30,-61.0,False,530677.992106328,-1374938.827,1905616.819106328,18048.204643,105.58484108531104
2025-08-01,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,19.72,0.28794437787209426,-1374938.827,2025-09-30,-60.0,False,534547.0694003005,-1374938.827,1909485.8964003008,18048.204643,105.79921572093292
2025-08-04,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.28,0.2677237314019306,-1374938.827,2025-09-30,-57.0,False,541338.711517188,-1374938.827,1916277.538517188,18048.204643,106.17552141178857
2025-08-05,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.09,0.274584307882879,-1374938.827,2025-09-30,-56.0,False,531375.42234816,-1374938.827,1906314.24934816,18048.204643,105.6234837234918
2025-08-06,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-55.0,False,534696.518737836,-1374938.827,1909635.345737836,18048.204643,105.8074962862574
2025-08-07,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-54.0,False,538017.615127512,-1374938.827,1912956.442127512,18048.204643,105.99150884902298
2025-08-08,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-53.0,False,536340.4614507256,-1374938.827,1911279.2884507256,18048.204643,105.89858250482636
2025-08-11,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-50.0,False,531375.42234816,-1374938.827,1906314.24934816,18048.204643,105.6234837234918
2025-08-12,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-49.0,False,534696.518737836,-1374938.827,1909635.345737836,18048.204643,105.8074962862574
2025-08-13,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.1,0.27422322491019746,-1374938.827,2025-09-30,-48.0,False,538017.615127512,-1374938.827,1912956.442127512,18048.204643,105.99150884902298
2025-08-14,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-47.0,False,539013.9440444148,-1374938.827,1913952.771044415,18048.204643,106.04671261785263
2025-08-18,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-43.0,False,531375.42234816,-1374938.827,1906314.24934816,18048.204643,105.6234837234918
2025-08-19,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-42.0,False,534198.3542793846,-1374938.827,1909137.1812793843,18048.204643,105.77989440184255
2025-08-20,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-41.0,False,520598.4645636614,-1374938.827,1895537.2915636613,18048.204643,105.02636295731752
2025-08-21,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-40.0,False,531375.42234816,-1374938.827,1906314.24934816,18048.204643,105.6234837234918
2025-08-22,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.0,0.2778340546370124,-1374938.827,2025-09-30,-39.0,False,533135.6034346882,-1374938.827,1908074.430434688,18048.204643,105.72101038175757
2025-08-25,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.55,0.2579744911395303,-1374938.827,2025-09-30,-36.0,False,545490.082004283,-1374938.827,1920428.9090042831,18048.204643,106.40553711524552
2025-08-26,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.55,0.2579744911395303,-1374938.827,2025-09-30,-35.0,False,540674.4922392528,-1374938.827,1915613.3192392527,18048.204643,106.13871889923544
2025-08-27,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.55,0.2579744911395303,-1374938.827,2025-09-30,-34.0,False,547150.630199121,-1374938.827,1922089.457199121,18048.204643,106.4975433966283
2025-08-28,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,20.55,0.2579744911395303,-1374938.827,2025-09-30,-33.0,False,547980.90429654,-1374938.827,1922919.73129654,18048.204643,106.5435465373197
2025-08-29,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.0,0.24172575736886304,-1374938.827,2025-09-30,-32.0,False,556615.7549096976,-1374938.827,1931554.5819096973,18048.204643,107.0219792005102
2025-09-01,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,22.0,0.2056174601007137,-1374938.827,2025-09-30,-29.0,False,567758.0332970605,-1374938.827,1942696.8602970608,18048.204643,107.6393413485887
2025-09-02,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.71,0.216088866308477,-1374938.827,2025-09-30,-28.0,False,567077.208537177,-1374938.827,1942016.035537177,18048.204643,107.60161877322176
2025-09-03,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-27.0,False,561016.2076260183,-1374938.827,1935955.0346260185,18048.204643,107.26579584617458
2025-09-04,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.51,0.22331052576210686,-1374938.827,2025-09-30,-26.0,False,564470.1478712814,-1374938.827,1939408.9748712813,18048.204643,107.4571689114508
2025-09-05,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.51,0.22331052576210686,-1374938.827,2025-09-30,-25.0,False,558193.2756947937,-1374938.827,1933132.1026947936,18048.204643,107.10938516782385
2025-09-08,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.51,0.22331052576210686,-1374938.827,2025-09-30,-22.0,False,552846.3105074153,-1374938.827,1927785.1375074156,18048.204643,106.81312494177126
2025-09-09,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.51,0.22331052576210686,-1374938.827,2025-09-30,-21.0,False,551302.0006862159,-1374938.827,1926240.827686216,18048.204643,106.72755910008529
2025-09-10,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.51,0.22331052576210686,-1374938.827,2025-09-30,-20.0,False,550820.441709713,-1374938.827,1925759.268709713,18048.204643,106.70087727848428
2025-09-11,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.58,0.2207829449533365,-1374938.827,2025-09-30,-19.0,False,571062.5242047881,-1374938.827,1946001.3512047883,18048.204643,107.82243384854046
2025-09-12,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-18.0,False,576093.9852351473,-1374938.827,1951032.8122351472,18048.204643,108.1012128811303
2025-09-15,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-15.0,False,571095.7351686849,-1374938.827,1946034.5621686848,18048.204643,107.8242739741681
2025-09-16,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-14.0,False,569385.3705280018,-1374938.827,1944324.1975280016,18048.204643,107.72950750434384
2025-09-17,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-13.0,False,579531.319998462,-1374938.827,1954470.146998462,18048.204643,108.29166588359269
2025-09-22,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.5,0.22367160873478842,-1374938.827,2025-09-30,-8.0,False,574184.3548110836,-1374938.827,1949123.181811084,18048.204643,107.99540565754008
2025-09-23,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.6,0.22006077900797338,-1374938.827,2025-09-30,-7.0,False,551302.0006862159,-1374938.827,1926240.827686216,18048.204643,106.72755910008529
2025-09-24,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.6,0.22006077900797338,-1374938.827,2025-09-30,-6.0,False,548180.1700799204,-1374938.827,1923118.9970799205,18048.204643,106.55458729108562
2025-09-25,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.6,0.22006077900797338,-1374938.827,2025-09-30,-5.0,False,551567.6883973901,-1374938.827,1926506.51539739,18048.204643,106.74228010510652
2025-09-26,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.83,0.21175587063629908,-1374938.827,2025-09-30,-4.0,False,572872.5217371616,-1374938.827,1947811.3487371616,18048.204643,107.92272069524768
2025-09-29,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,21.83,0.21175587063629908,-1374938.827,2025-09-30,-1.0,False,555121.2615343434,-1374938.827,1930060.0885343435,18048.204643,106.9391735472657
2025-09-30,2025Q3,ALMENDRAL,498264.09134309023,-1571.293000000063,18048.204643,499835.3843430903,27.69446569506577,22.0,0.2056174601007137,-1374938.827,2025-09-30,0.0,False,562925.838050082,-1374938.827,1937864.665050082,18048.204643,107.3716030697648
2017-01-03,2017Q1,ANTARCHILE,5322462.935710088,-889964.9705399992,454.748704,6212427.906250088,13661.232789901667,6723.9,0.5078116226106415,-889964.9705399992,2025-09-30,-3192.0,False,5322462.935710088,-889964.9705399992,6212427.906250088,454.748704,13661.232789901667
2017-01-04,2017Q1,ANTARCHILE,5341138.066583424,-889964.9705399992,454.748704,6231103.037123423,13702.29971479682,6800.0,0.5037329396132807,-889964.9705399992,2025-09-30,-3191.0,False,5341138.066583424,-889964.9705399992,6231103.037123423,454.748704,13702.29971479682
2017-01-05,2017Q1,ANTARCHILE,5337599.874326089,-889964.9705399992,454.748704,6227564.844866089,13694.519170891555,6919.5,0.49472486666725957,-889964.9705399992,2025-09-30,-3190.0,False,5337599.874326089,-889964.9705399992,6227564.844866089,454.748704,13694.519170891555
2017-01-06,2017Q1,ANTARCHILE,5407519.746129531,-889964.9705399992,454.748704,6297484.716669531,13848.274137510309,7000.0,0.494521849402204,-889964.9705399992,2025-09-30,-3189.0,False,5407519.746129531,-889964.9705399992,6297484.716669531,454.748704,13848.274137510309
2017-01-09,2017Q1,ANTARCHILE,5391117.725623643,-889964.9705399992,454.748704,6281082.696163642,13812.205820302112,6980.0,0.4946498704978516,-889964.9705399992,2025-09-30,-3186.0,False,5391117.725623643,-889964.9705399992,6281082.696163642,454.748704,13812.205820302112
2017-01-10,2017Q1,ANTARCHILE,5385212.207468778,-889964.9705399992,454.748704,6275177.178008777,13799.21948718468,6980.0,0.49417428960512455,-889964.9705399992,2025-09-30,-3185.0,False,5385212.207468778,-889964.9705399992,6275177.178008777,454.748704,13799.21948718468
2017-01-11,2017Q1,ANTARCHILE,5429903.052217091,-889964.9705399992,454.748704,6319868.022757091,13897.495401673736,6979.9,0.4977584234955472,-889964.9705399992,2025-09-30,-3184.0,False,5429903.052217091,-889964.9705399992,6319868.022757091,454.748704,13897.495401673736
2017-01-12,2017Q1,ANTARCHILE,5526190.473073066,-889964.9705399992,454.748704,6416155.443613065,14109.23304932182,7000.0,0.5038709775697932,-889964.9705399992,2025-09-30,-3183.0,False,5526190.473073066,-889964.9705399992,6416155.443613065,454.748704,14109.23304932182
2017-01-13,2017Q1,ANTARCHILE,5535046.628937488,-889964.9705399992,454.748704,6425011.599477487,14128.707884074556,7005.1,0.5041938684360561,-889964.9705399992,2025-09-30,-3182.0,False,5535046.628937488,-889964.9705399992,6425011.599477487,454.748704,14128.707884074556
2017-01-16,2017Q1,ANTARCHILE,5460438.293978875,-889964.9705399992,454.748704,6350403.264518874,13964.642908622503,7029.8,0.49660008881004525,-889964.9705399992,2025-09-30,-3179.0,False,5460438.293978875,-889964.9705399992,6350403.264518874,454.748704,13964.642908622503
2017-01-17,2017Q1,ANTARCHILE,5523196.910152549,-889964.9705399992,454.748704,6413161.880692548,14102.650154430234,7050.0,0.500093959447381,-889964.9705399992,2025-09-30,-3178.0,False,5523196.910152549,-889964.9705399992,6413161.880692548,454.748704,14102.650154430234
2017-01-18,2017Q1,ANTARCHILE,5608104.092350382,-889964.9705399992,454.748704,6498069.062890382,14289.36246707892,7070.0,0.5052263516802458,-889964.9705399992,2025-09-30,-3177.0,False,5608104.092350382,-889964.9705399992,6498069.062890382,454.748704,14289.36246707892
2017-01-19,2017Q1,ANTARCHILE,5566270.099253284,-889964.9705399992,454.748704,6456235.069793283,14197.368817115494,7150.0,0.496385556217967,-889964.9705399992,2025-09-30,-3176.0,False,5566270.099253284,-889964.9705399992,6456235.069793283,454.748704,14197.368817115494
2017-01-20,2017Q1,ANTARCHILE,5617050.100645786,-889964.9705399992,454.748704,6507015.071185785,14309.03488882903,7149.0,0.500385591652923,-889964.9705399992,2025-09-30,-3175.0,False,5617050.100645786,-889964.9705399992,6507015.071185785,454.748704,14309.03488882903
2017-01-23,2017Q1,ANTARCHILE,5613356.869379219,-889964.9705399992,454.748704,6503321.839919218,14300.9134115514,7150.0,0.5000319354269589,-889964.9705399992,2025-09-30,-3172.0,False,5613356.869379219,-889964.9705399992,6503321.839919218,454.748704,14300.9134115514
2017-01-24,2017Q1,ANTARCHILE,5694370.21087815,-889964.9705399992,454.748704,6584335.181418149,14479.063103428109,7200.0,0.5027302561934891,-889964.9705399992,2025-09-30,-3171.0,False,5694370.21087815,-889964.9705399992,6584335.181418149,454.748704,14479.063103428109
2017-01-25,2017Q1,ANTARCHILE,5756850.114088936,-889964.9705399992,454.748704,6646815.084628935,14616.457454772506,7225.0,0.5056941791568708,-889964.9705399992,2025-09-30,-3170.0,False,5756850.114088936,-889964.9705399992,6646815.084628935,454.748704,14616.457454772506
2017-01-26,2017Q1,ANTARCHILE,5840558.259918609,-889964.9705399992,454.748704,6730523.230458608,14800.533066408932,7225.0,0.5118419068028197,-889964.9705399992,2025-09-30,-3169.0,False,5840558.259918609,-889964.9705399992,6730523.230458608,454.748704,14800.533066408932
2017-01-27,2017Q1,ANTARCHILE,5639088.030031944,-889964.9705399992,454.748704,6529053.000571943,14357.496663854028,7200.0,0.4985198207897559,-889964.9705399992,2025-09-30,-3168.0,False,5639088.030031944,-889964.9705399992,6529053.000571943,454.748704,14357.496663854028
2017-01-30,2017Q1,ANTARCHILE,5450719.872612849,-889964.9705399992,454.748704,6340684.843152848,13943.271937621286,7200.0,0.4836219194310345,-889964.9705399992,2025-09-30,-3165.0,False,5450719.872612849,-889964.9705399992,6340684.843152848,454.748704,13943.271937621286
2017-01-31,2017Q1,ANTARCHILE,5468884.813888823,-889964.9705399992,454.748704,6358849.784428822,13983.21694706539,7095.5,0.49257026999862796,-889964.9705399992,2025-09-30,-3164.0,False,5468884.813888823,-889964.9705399992,6358849.784428822,454.748704,13983.21694706539
2017-02-01,2017Q1,ANTARCHILE,5505775.867248861,-889964.9705399992,454.748704,6395740.83778886,14064.340989939052,7064.7,0.497687093547167,-889964.9705399992,2025-09-30,-3163.0,False,5505775.867248861,-889964.9705399992,6395740.83778886,454.748704,14064.340989939052
