Date,ID,Price
2025-07-15,ALMENDRAL,18.25
2025-07-16,ALMENDRAL,18.25
2025-07-17,ALMENDRAL,18.25
2025-07-18,ALMENDRAL,18.4
2025-07-19,ALMENDRAL,18.4
2025-07-20,ALMENDRAL,18.4
2025-07-21,ALMENDRAL,18.4
2025-07-22,ALMENDRAL,18.4
2025-07-23,ALMENDRAL,18.4
2025-07-24,ALMENDRAL,18.4
2025-07-25,ALMENDRAL,18.4
2025-07-26,ALMENDRAL,18.4
2025-07-27,ALMENDRAL,18.4
2025-07-28,ALMENDRAL,18.4
2025-07-29,ALMENDRAL,19.2
2025-07-30,ALMENDRAL,19.2
2025-07-31,ALMENDRAL,19.47
2025-08-01,ALMENDRAL,19.72
2025-08-02,ALMENDRAL,19.72
2025-08-03,ALMENDRAL,19.72
2025-08-04,ALMENDRAL,20.28
2025-08-05,ALMENDRAL,20.09
2025-08-06,ALMENDRAL,20.1
2025-08-07,ALMENDRAL,20.1
2025-08-08,ALMENDRAL,20.1
2025-08-09,ALMENDRAL,20.1
2025-08-10,ALMENDRAL,20.1
2025-08-11,ALMENDRAL,20.1
2025-08-12,ALMENDRAL,20.1
2025-08-13,ALMENDRAL,20.1
2025-08-14,ALMENDRAL,20.0
2025-08-15,ALMENDRAL,20.0
2025-08-16,ALMENDRAL,20.0
2025-08-17,ALMENDRAL,20.0
2025-08-18,ALMENDRAL,20.0
2025-08-19,ALMENDRAL,20.0
2025-08-20,ALMENDRAL,20.0
2025-08-21,ALMENDRAL,20.0
2025-08-22,ALMENDRAL,20.0
2025-08-23,ALMENDRAL,20.0
2025-08-24,ALMENDRAL,20.0
2025-08-25,ALMENDRAL,20.55
2025-08-26,ALMENDRAL,20.55
2025-08-27,ALMENDRAL,20.55
2025-08-28,ALMENDRAL,20.55
2025-08-29,ALMENDRAL,21.0
2025-08-30,ALMENDRAL,21.0
2025-08-31,ALMENDRAL,21.0
2025-09-01,ALMENDRAL,22.0
2025-09-02,ALMENDRAL,21.71
2025-09-03,ALMENDRAL,21.5
2025-09-04,ALMENDRAL,21.51
2025-09-05,ALMENDRAL,21.51
2025-09-06,ALMENDRAL,21.51
2025-09-07,ALMENDRAL,21.51
2025-09-08,ALMENDRAL,21.51
2025-09-09,ALMENDRAL,21.51
2025-09-10,ALMENDRAL,21.51
2025-09-11,ALMENDRAL,21.58
2025-09-12,ALMENDRAL,21.5
2025-09-13,ALMENDRAL,21.5
2025-09-14,ALMENDRAL,21.5
2025-09-15,ALMENDRAL,21.5
2025-09-16,ALMENDRAL,21.5
2025-09-17,ALMENDRAL,21.5
2025-09-18,ALMENDRAL,21.5
2025-09-19,ALMENDRAL,21.5
2025-09-20,ALMENDRAL,21.5
2025-09-21,ALMENDRAL,21.5
2025-09-22,ALMENDRAL,21.5
2025-09-23,ALMENDRAL,21.6
2025-09-24,ALMENDRAL,21.6
2025-09-25,ALMENDRAL,21.6
2025-09-26,ALMENDRAL,21.83
2025-09-27,ALMENDRAL,21.83
2025-09-28,ALMENDRAL,21.83
2025-09-29,ALMENDRAL,21.83
2025-09-30,ALMENDRAL,22.0
2025-10-01,ALMENDRAL,22.0
2025-10-02,ALMENDRAL,22.99
2025-10-03,ALMENDRAL,24.11
2025-10-04,ALMENDRAL,24.11
2025-10-05,ALMENDRAL,24.11
2025-10-06,ALMENDRAL,25.3
2025-10-07,ALMENDRAL,25.94
2025-10-08,ALMENDRAL,26.41
2025-10-09,ALMENDRAL,27.08
2025-10-10,ALMENDRAL,27.01
2025-10-11,ALMENDRAL,27.01
2025-10-12,ALMENDRAL,27.01
2025-10-13,ALMENDRAL,27.01
2025-10-14,ALMENDRAL,27.22
2025-10-15,ALMENDRAL,27.22
2025-10-16,ALMENDRAL,27.22
2025-10-17,ALMENDRAL,27.51
2025-10-18,ALMENDRAL,27.51
2025-10-19,ALMENDRAL,27.51
2025-10-20,ALMENDRAL,27.51
2025-10-21,ALMENDRAL,26.97
2025-10-22,ALMENDRAL,28.0
2025-10-23,ALMENDRAL,27.68
2025-10-24,ALMENDRAL,28.01
2025-10-25,ALMENDRAL,28.01
2025-10-26,ALMENDRAL,28.01
2025-10-27,ALMENDRAL,28.01
2025-10-28,ALMENDRAL,28.01
2025-10-29,ALMENDRAL,28.17
2025-10-30,ALMENDRAL,29.0
2025-10-31,ALMENDRAL,29.0
2025-11-01,ALMENDRAL,29.0
2025-11-02,ALMENDRAL,29.0
2025-11-03,ALMENDRAL,29.0
2025-11-04,ALMENDRAL,29.0
2025-11-05,ALMENDRAL,29.7
2025-11-06,ALMENDRAL,29.71
2025-11-07,ALMENDRAL,29.71
2025-11-08,ALMENDRAL,29.71
2025-11-09,ALMENDRAL,29.71
2025-11-10,ALMENDRAL,29.71
2025-11-11,ALMENDRAL,29.71
2017-12-01,ANTARCHILE,9260.2
2017-12-02,ANTARCHILE,9260.2
2017-12-03,ANTARCHILE,9260.2
2017-12-04,ANTARCHILE,9170.8
2017-12-05,ANTARCHILE,9001.3
2017-12-06,ANTARCHILE,8921.0
2017-12-07,ANTARCHILE,8949.9
2017-12-08,ANTARCHILE,8949.9
2017-12-09,ANTARCHILE,8949.9
2017-12-10,ANTARCHILE,8949.9
2017-12-11,ANTARCHILE,9397.3
2017-12-12,ANTARCHILE,9428.4
2017-12-13,ANTARCHILE,9592.4
2017-12-14,ANTARCHILE,9592.0
2017-12-15,ANTARCHILE,9855.4
2017-12-16,ANTARCHILE,9855.4
2017-12-17,ANTARCHILE,9855.4
2017-12-18,ANTARCHILE,10997.0
2017-12-19,ANTARCHILE,11795.0
2017-12-20,ANTARCHILE,11201.0
2017-12-21,ANTARCHILE,10790.0
2017-12-22,ANTARCHILE,10912.0
2017-12-23,ANTARCHILE,10912.0
2017-12-24,ANTARCHILE,10912.0
2017-12-25,ANTARCHILE,10912.0
2017-12-26,ANTARCHILE,10650.0
2017-12-27,ANTARCHILE,10793.0
2017-12-28,ANTARCHILE,10932.0
2017-12-29,ANTARCHILE,10888.0
2017-12-30,ANTARCHILE,10888.0
2017-12-31,ANTARCHILE,10888.0
2018-01-01,ANTARCHILE,10888.0
2018-01-02,ANTARCHILE,11127.0
2018-01-03,ANTARCHILE,11199.0
2018-01-04,ANTARCHILE,11157.0
2018-01-05,ANTARCHILE,11400.0
2018-01-06,ANTARCHILE,11400.0
2018-01-07,ANTARCHILE,11400.0
2018-01-08,ANTARCHILE,11521.0
2018-01-09,ANTARCHILE,11558.0
2018-01-10,ANTARCHILE,11693.0
2018-01-11,ANTARCHILE,11700.0
2018-01-12,ANTARCHILE,11589.0
2018-01-13,ANTARCHILE,11589.0
2018-01-14,ANTARCHILE,11589.0
2018-01-15,ANTARCHILE,11589.0
2018-01-16,ANTARCHILE,11589.0
2018-01-17,ANTARCHILE,11306.0
2018-01-18,ANTARCHILE,11640.0
2018-01-19,ANTARCHILE,11648.0
2018-01-20,ANTARCHILE,11648.0
2018-01-21,ANTARCHILE,11648.0
2018-01-22,ANTARCHILE,11449.0
2018-01-23,ANTARCHILE,11210.0
2018-01-24,ANTARCHILE,11340.0
2018-01-25,ANTARCHILE,11500.0
2018-01-26,ANTARCHILE,11549.0
2018-01-27,ANTARCHILE,11549.0
2018-01-28,ANTARCHILE,11549.0
2018-01-29,ANTARCHILE,11743.0
2018-01-30,ANTARCHILE,11990.0
2018-01-31,ANTARCHILE,11819.0
2018-02-01,ANTARCHILE,11880.0
2018-02-02,ANTARCHILE,12088.0
2018-02-03,ANTARCHILE,12088.0
2018-02-04,ANTARCHILE,12088.0
2018-02-05,ANTARCHILE,12100.0
2018-02-06,ANTARCHILE,12399.0
2018-02-07,ANTARCHILE,12225.0
2018-02-08,ANTARCHILE,12000.0
2018-02-09,ANTARCHILE,12000.0
2018-02-10,ANTARCHILE,12000.0
2018-02-11,ANTARCHILE,12000.0
2018-02-12,ANTARCHILE,11900.0
2018-02-13,ANTARCHILE,11221.0
2018-02-14,ANTARCHILE,11725.0
2018-02-15,ANTARCHILE,11800.0
2018-02-16,ANTARCHILE,11850.0
2018-02-17,ANTARCHILE,11850.0
2018-02-18,ANTARCHILE,11850.0
2018-02-19,ANTARCHILE,11799.0
2018-02-20,ANTARCHILE,11999.0
2018-02-21,ANTARCHILE,11925.0
2018-02-22,ANTARCHILE,11934.0
2018-02-23,ANTARCHILE,12040.0
2018-02-24,ANTARCHILE,12040.0
2018-02-25,ANTARCHILE,12040.0
2018-02-26,ANTARCHILE,11988.0
2018-02-27,ANTARCHILE,11800.0
2018-02-28,ANTARCHILE,11781.0
2018-03-01,ANTARCHILE,11542.0
2018-03-02,ANTARCHILE,11500.0
2018-03-03,ANTARCHILE,11500.0
2018-03-04,ANTARCHILE,11500.0
2018-03-05,ANTARCHILE,11338.0
2018-03-06,ANTARCHILE,11299.0
2018-03-07,ANTARCHILE,11299.0
2018-03-08,ANTARCHILE,11198.0
2018-03-09,ANTARCHILE,11178.0
2018-03-10,ANTARCHILE,11178.0
2018-03-11,ANTARCHILE,11178.0
2018-03-12,ANTARCHILE,11104.0
2018-03-13,ANTARCHILE,11028.0
2018-03-14,ANTARCHILE,11200.0
2018-03-15,ANTARCHILE,11067.0
2018-03-16,ANTARCHILE,10860.0
2018-03-17,ANTARCHILE,10860.0
2018-03-18,ANTARCHILE,10860.0
2018-03-19,ANTARCHILE,10800.0
2018-03-20,ANTARCHILE,10500.0
2018-03-21,ANTARCHILE,10675.0
2018-03-22,ANTARCHILE,10626.0
2018-03-23,ANTARCHILE,10638.0
2018-03-24,ANTARCHILE,10638.0
2018-03-25,ANTARCHILE,10638.0
2018-03-26,ANTARCHILE,10444.0
2018-03-27,ANTARCHILE,10500.0
2018-03-28,ANTARCHILE,10761.0
2018-03-29,ANTARCHILE,11060.0
2018-03-30,ANTARCHILE,11060.0
2018-03-31,ANTARCHILE,11060.0
2018-04-01,ANTARCHILE,11060.0
2018-04-02,ANTARCHILE,10650.0
2018-04-03,ANTARCHILE,10648.0
2018-04-04,ANTARCHILE,10884.0
2018-04-05,ANTARCHILE,11018.0
2018-04-06,ANTARCHILE,10961.0
2018-04-07,ANTARCHILE,10961.0
2018-04-08,ANTARCHILE,10961.0
2018-04-09,ANTARCHILE,10996.0
2018-04-10,ANTARCHILE,10801.0
2018-04-11,ANTARCHILE,10984.0
2018-04-12,ANTARCHILE,10906.0
2018-04-13,ANTARCHILE,10937.0
2018-04-14,ANTARCHILE,10937.0
2018-04-15,ANTARCHILE,10937.0
2018-04-16,ANTARCHILE,10904.0
2018-04-17,ANTARCHILE,10956.0
2018-04-18,ANTARCHILE,10938.0
2018-04-19,ANTARCHILE,10986.0
2018-04-20,ANTARCHILE,10935.0
2018-04-21,ANTARCHILE,10935.0
2018-04-22,ANTARCHILE,10935.0
2018-04-23,ANTARCHILE,10926.0
2018-04-24,ANTARCHILE,10930.0
2018-04-25,ANTARCHILE,10999.0
2018-04-26,ANTARCHILE,11050.0
2018-04-27,ANTARCHILE,11148.0
2018-04-28,ANTARCHILE,11148.0
2018-04-29,ANTARCHILE,11148.0
2018-04-30,ANTARCHILE,11107.0
2018-05-01,ANTARCHILE,11107.0
2018-05-02,ANTARCHILE,11197.0
2018-05-03,ANTARCHILE,11339.0
2018-05-04,ANTARCHILE,11380.0
2018-05-05,ANTARCHILE,11380.0
2018-05-06,ANTARCHILE,11380.0
2018-05-07,ANTARCHILE,11116.0
2018-05-08,ANTARCHILE,11299.0
2018-05-09,ANTARCHILE,11095.0
2018-05-10,ANTARCHILE,11260.0
2018-05-11,ANTARCHILE,11480.0
2018-05-12,ANTARCHILE,11480.0
2018-05-13,ANTARCHILE,11480.0
2018-05-14,ANTARCHILE,11291.0
2018-05-15,ANTARCHILE,11596.0
2018-05-16,ANTARCHILE,11720.0
2018-05-17,ANTARCHILE,11668.0
2018-05-18,ANTARCHILE,11361.0
2018-05-19,ANTARCHILE,11361.0
2018-05-20,ANTARCHILE,11361.0
2018-05-21,ANTARCHILE,11361.0
2018-05-22,ANTARCHILE,11344.0
2018-05-23,ANTARCHILE,11251.0
2018-05-24,ANTARCHILE,11381.0
2018-05-25,ANTARCHILE,11362.0
2018-05-26,ANTARCHILE,11362.0
2018-05-27,ANTARCHILE,11362.0
2018-05-28,ANTARCHILE,11418.0
2018-05-29,ANTARCHILE,11300.0
2018-05-30,ANTARCHILE,11300.0
2018-05-31,ANTARCHILE,11100.0
2018-06-01,ANTARCHILE,10996.0
2018-06-02,ANTARCHILE,10996.0
2018-06-03,ANTARCHILE,10996.0
2018-06-04,ANTARCHILE,10993.0
2018-06-05,ANTARCHILE,11427.0
2018-06-06,ANTARCHILE,11398.0
2018-06-07,ANTARCHILE,11395.0
2018-06-08,ANTARCHILE,11388.0
2018-06-09,ANTARCHILE,11388.0
2018-06-10,ANTARCHILE,11388.0
2018-06-11,ANTARCHILE,11250.0
2018-06-12,ANTARCHILE,11350.0
2018-06-13,ANTARCHILE,11181.0
2018-06-14,ANTARCHILE,11210.0
2018-06-15,ANTARCHILE,10774.0
2018-06-16,ANTARCHILE,10774.0
2018-06-17,ANTARCHILE,10774.0
2018-06-18,ANTARCHILE,10866.0
2018-06-19,ANTARCHILE,10756.0
2018-06-20,ANTARCHILE,10783.0
2018-06-21,ANTARCHILE,10800.0
2018-06-22,ANTARCHILE,10726.0
2018-06-23,ANTARCHILE,10726.0
2018-06-24,ANTARCHILE,10726.0
2018-06-25,ANTARCHILE,10500.0
2018-06-26,ANTARCHILE,10500.0
2018-06-27,ANTARCHILE,10640.0
2018-06-28,ANTARCHILE,10500.0
2018-06-29,ANTARCHILE,10517.0
2018-06-30,ANTARCHILE,10517.0
2018-07-01,ANTARCHILE,10517.0
2018-07-02,ANTARCHILE,10517.0
2018-07-03,ANTARCHILE,10513.0
2018-07-04,ANTARCHILE,10400.0
2018-07-05,ANTARCHILE,10294.0
2018-07-06,ANTARCHILE,10411.0
2018-07-07,ANTARCHILE,10411.0
2018-07-08,ANTARCHILE,10411.0
2018-07-09,ANTARCHILE,10618.0
2018-07-10,ANTARCHILE,10601.0
2018-07-11,ANTARCHILE,10548.0
2018-07-12,ANTARCHILE,10633.0
2018-07-13,ANTARCHILE,10626.0
2018-07-14,ANTARCHILE,10626.0
2018-07-15,ANTARCHILE,10626.0
2018-07-16,ANTARCHILE,10626.0
2018-07-17,ANTARCHILE,10668.0
2018-07-18,ANTARCHILE,10716.0
2018-07-19,ANTARCHILE,10652.0
2018-07-20,ANTARCHILE,10839.0
2018-07-21,ANTARCHILE,10839.0
2018-07-22,ANTARCHILE,10839.0
2018-07-23,ANTARCHILE,10709.0
2018-07-24,ANTARCHILE,10700.0
2018-07-25,ANTARCHILE,10915.0
2018-07-26,ANTARCHILE,10933.0
2018-07-27,ANTARCHILE,10898.0
2018-07-28,ANTARCHILE,10898.0
2018-07-29,ANTARCHILE,10898.0
2018-07-30,ANTARCHILE,10999.0
2018-07-31,ANTARCHILE,10944.0
2018-08-01,ANTARCHILE,10907.0
2018-08-02,ANTARCHILE,10900.0
2018-08-03,ANTARCHILE,10900.0
2018-08-04,ANTARCHILE,10900.0
2018-08-05,ANTARCHILE,10900.0
2018-08-06,ANTARCHILE,10850.0
2018-08-07,ANTARCHILE,10505.0
2018-08-08,ANTARCHILE,10725.0
2018-08-09,ANTARCHILE,10599.0
2018-08-10,ANTARCHILE,10575.0
2018-08-11,ANTARCHILE,10575.0
2018-08-12,ANTARCHILE,10575.0
2018-08-13,ANTARCHILE,10599.0
2018-08-14,ANTARCHILE,10623.0
2018-08-15,ANTARCHILE,10623.0
2018-08-16,ANTARCHILE,10608.0
2018-08-17,ANTARCHILE,10502.0
2018-08-18,ANTARCHILE,10502.0
2018-08-19,ANTARCHILE,10502.0
2018-08-20,ANTARCHILE,10412.0
2018-08-21,ANTARCHILE,10440.0
2018-08-22,ANTARCHILE,10700.0
2018-08-23,ANTARCHILE,10600.0
2018-08-24,ANTARCHILE,10674.0
2018-08-25,ANTARCHILE,10674.0
2018-08-26,ANTARCHILE,10674.0
2018-08-27,ANTARCHILE,10680.0
2018-08-28,ANTARCHILE,10738.0
2018-08-29,ANTARCHILE,10751.0
2018-08-30,ANTARCHILE,10800.0
2018-08-31,ANTARCHILE,10848.0
2018-09-01,ANTARCHILE,10848.0
2018-09-02,ANTARCHILE,10848.0
2018-09-03,ANTARCHILE,10750.0
2018-09-04,ANTARCHILE,10740.0
2018-09-05,ANTARCHILE,10660.0
2018-09-06,ANTARCHILE,10565.0
2018-09-07,ANTARCHILE,10599.0
2018-09-08,ANTARCHILE,10599.0
2018-09-09,ANTARCHILE,10599.0
2018-09-10,ANTARCHILE,10413.0
2018-09-11,ANTARCHILE,10438.0
2018-09-12,ANTARCHILE,10516.0
2018-09-13,ANTARCHILE,11024.0
2018-09-14,ANTARCHILE,10891.0
2018-09-15,ANTARCHILE,10891.0
2018-09-16,ANTARCHILE,10891.0
2018-09-17,ANTARCHILE,10891.0
2018-09-18,ANTARCHILE,10891.0
2018-09-19,ANTARCHILE,10891.0
2018-09-20,ANTARCHILE,10994.0
2018-09-21,ANTARCHILE,10618.0
2018-09-22,ANTARCHILE,10618.0
2018-09-23,ANTARCHILE,10618.0
2018-09-24,ANTARCHILE,10734.0
2018-09-25,ANTARCHILE,10800.0
2018-09-26,ANTARCHILE,10848.0
2018-09-27,ANTARCHILE,10820.0
2018-09-28,ANTARCHILE,10845.0
2018-09-29,ANTARCHILE,10845.0
2018-09-30,ANTARCHILE,10845.0
2018-10-01,ANTARCHILE,10828.0
2018-10-02,ANTARCHILE,10749.0
2018-10-03,ANTARCHILE,10808.0
2018-10-04,ANTARCHILE,10790.0
2018-10-05,ANTARCHILE,10700.0
2018-10-06,ANTARCHILE,10700.0
2018-10-07,ANTARCHILE,10700.0
2018-10-08,ANTARCHILE,10859.0
2018-10-09,ANTARCHILE,10707.0
2018-10-10,ANTARCHILE,10699.0
2018-10-11,ANTARCHILE,10375.0
2018-10-12,ANTARCHILE,10366.0
2018-10-13,ANTARCHILE,10366.0
2018-10-14,ANTARCHILE,10366.0
2018-10-15,ANTARCHILE,10366.0
2018-10-16,ANTARCHILE,10479.0
2018-10-17,ANTARCHILE,10477.0
2018-10-18,ANTARCHILE,10373.0
2018-10-19,ANTARCHILE,10190.0
2018-10-20,ANTARCHILE,10190.0
2018-10-21,ANTARCHILE,10190.0
2018-10-22,ANTARCHILE,10007.0
2018-10-23,ANTARCHILE,10039.0
2018-10-24,ANTARCHILE,10200.0
2018-10-25,ANTARCHILE,10117.0
2018-10-26,ANTARCHILE,10060.0
2018-10-27,ANTARCHILE,10060.0
2018-10-28,ANTARCHILE,10060.0
2018-10-29,ANTARCHILE,10050.0
2018-10-30,ANTARCHILE,9942.1
2018-10-31,ANTARCHILE,10380.0
2018-11-01,ANTARCHILE,10380.0
2018-11-02,ANTARCHILE,10380.0
2018-11-03,ANTARCHILE,10380.0
2018-11-04,ANTARCHILE,10380.0
2018-11-05,ANTARCHILE,10572.0
2018-11-06,ANTARCHILE,10602.0
2018-11-07,ANTARCHILE,10560.0
2018-11-08,ANTARCHILE,10645.0
2018-11-09,ANTARCHILE,10290.0
2018-11-10,ANTARCHILE,10290.0
2018-11-11,ANTARCHILE,10290.0
2018-11-12,ANTARCHILE,10306.0
2018-11-13,ANTARCHILE,10250.0
2018-11-14,ANTARCHILE,10182.0
2018-11-15,ANTARCHILE,10149.0
2018-11-16,ANTARCHILE,10161.0
2018-11-17,ANTARCHILE,10161.0
2018-11-18,ANTARCHILE,10161.0
2018-11-19,ANTARCHILE,10000.0
2018-11-20,ANTARCHILE,9975.4
2018-11-21,ANTARCHILE,9999.0
2018-11-22,ANTARCHILE,9825.0
2018-11-23,ANTARCHILE,9826.6
2018-11-24,ANTARCHILE,9826.6
2018-11-25,ANTARCHILE,9826.6
2018-11-26,ANTARCHILE,9841.4
2018-11-27,ANTARCHILE,9749.8
2018-11-28,ANTARCHILE,9671.0
2018-11-29,ANTARCHILE,9650.0
2018-11-30,ANTARCHILE,9614.7
2018-12-01,ANTARCHILE,9614.7
2018-12-02,ANTARCHILE,9614.7
2018-12-03,ANTARCHILE,9750.0
2018-12-04,ANTARCHILE,9502.8
2018-12-05,ANTARCHILE,9500.1
2018-12-06,ANTARCHILE,9496.1
2018-12-07,ANTARCHILE,9217.1
2018-12-08,ANTARCHILE,9217.1
2018-12-09,ANTARCHILE,9217.1
2018-12-10,ANTARCHILE,9090.6
2018-12-11,ANTARCHILE,9001.0
2018-12-12,ANTARCHILE,9184.9
2018-12-13,ANTARCHILE,9186.4
2018-12-14,ANTARCHILE,9299.9
2018-12-15,ANTARCHILE,9299.9
2018-12-16,ANTARCHILE,9299.9
2018-12-17,ANTARCHILE,9101.0
2018-12-18,ANTARCHILE,9149.0
2018-12-19,ANTARCHILE,9150.1
2018-12-20,ANTARCHILE,9066.6
2018-12-21,ANTARCHILE,8938.5
2018-12-22,ANTARCHILE,8938.5
2018-12-23,ANTARCHILE,8938.5
2018-12-24,ANTARCHILE,8999.9
2018-12-25,ANTARCHILE,8999.9
2018-12-26,ANTARCHILE,9000.0
2018-12-27,ANTARCHILE,9102.2
2018-12-28,ANTARCHILE,9108.8
2018-12-29,ANTARCHILE,9108.8
2018-12-30,ANTARCHILE,9108.8
2018-12-31,ANTARCHILE,9108.8
2019-01-01,ANTARCHILE,9108.8
2019-01-02,ANTARCHILE,9199.0
2019-01-03,ANTARCHILE,9119.2
2019-01-04,ANTARCHILE,9175.0
2019-01-05,ANTARCHILE,9175.0
2019-01-06,ANTARCHILE,9175.0
2019-01-07,ANTARCHILE,9168.5
2019-01-08,ANTARCHILE,9100.0
2019-01-09,ANTARCHILE,9174.0
2019-01-10,ANTARCHILE,9376.2
2019-01-11,ANTARCHILE,9849.0
2019-01-12,ANTARCHILE,9849.0
2019-01-13,ANTARCHILE,9849.0
2019-01-14,ANTARCHILE,9845.0
2019-01-15,ANTARCHILE,9845.0
2019-01-16,ANTARCHILE,9609.8
2019-01-17,ANTARCHILE,9610.0
2019-01-18,ANTARCHILE,9690.3
2019-01-19,ANTARCHILE,9690.3
2019-01-20,ANTARCHILE,9690.3
2019-01-21,ANTARCHILE,9687.8
2019-01-22,ANTARCHILE,9402.8
2019-01-23,ANTARCHILE,9447.7
2019-01-24,ANTARCHILE,9504.0
2019-01-25,ANTARCHILE,9507.9
2019-01-26,ANTARCHILE,9507.9
2019-01-27,ANTARCHILE,9507.9
2019-01-28,ANTARCHILE,9505.2
2019-01-29,ANTARCHILE,9533.7
2019-01-30,ANTARCHILE,9572.4
2019-01-31,ANTARCHILE,10000.0
2019-02-01,ANTARCHILE,9899.9
2019-02-02,ANTARCHILE,9899.9
2019-02-03,ANTARCHILE,9899.9
2019-02-04,ANTARCHILE,9979.9
2019-02-05,ANTARCHILE,9928.8
2019-02-06,ANTARCHILE,9928.0
2019-02-07,ANTARCHILE,9930.0
2019-02-08,ANTARCHILE,9775.4
2019-02-09,ANTARCHILE,9775.4
2019-02-10,ANTARCHILE,9775.4
2019-02-11,ANTARCHILE,9836.5
2019-02-12,ANTARCHILE,9836.5
2019-02-13,ANTARCHILE,9780.0
2019-02-14,ANTARCHILE,9780.6
2019-02-15,ANTARCHILE,9780.6
2019-02-16,ANTARCHILE,9780.6
2019-02-17,ANTARCHILE,9780.6
2019-02-18,ANTARCHILE,9780.6
2019-02-19,ANTARCHILE,9744.9
2019-02-20,ANTARCHILE,9600.0
2019-02-21,ANTARCHILE,9609.8
2019-02-22,ANTARCHILE,9643.9
2019-02-23,ANTARCHILE,9643.9
2019-02-24,ANTARCHILE,9643.9
2019-02-25,ANTARCHILE,9651.7
2019-02-26,ANTARCHILE,9666.1
2019-02-27,ANTARCHILE,9476.0
2019-02-28,ANTARCHILE,9566.8
2019-03-01,ANTARCHILE,9615.0
2019-03-02,ANTARCHILE,9615.0
2019-03-03,ANTARCHILE,9615.0
2019-03-04,ANTARCHILE,9526.0
2019-03-05,ANTARCHILE,9399.8
2019-03-06,ANTARCHILE,9397.1
2019-03-07,ANTARCHILE,9379.9
2019-03-08,ANTARCHILE,9410.0
2019-03-09,ANTARCHILE,9410.0
2019-03-10,ANTARCHILE,9410.0
2019-03-11,ANTARCHILE,9425.1
2019-03-12,ANTARCHILE,9381.1
2019-03-13,ANTARCHILE,9370.0
2019-03-14,ANTARCHILE,9300.2
2019-03-15,ANTARCHILE,9161.5
2019-03-16,ANTARCHILE,9161.5
2019-03-17,ANTARCHILE,9161.5
2019-03-18,ANTARCHILE,9200.5
2019-03-19,ANTARCHILE,9195.7
2019-03-20,ANTARCHILE,9050.0
2019-03-21,ANTARCHILE,9050.0
2019-03-22,ANTARCHILE,8996.3
2019-03-23,ANTARCHILE,8996.3
2019-03-24,ANTARCHILE,8996.3
2019-03-25,ANTARCHILE,8907.5
2019-03-26,ANTARCHILE,9000.0
2019-03-27,ANTARCHILE,9000.0
2019-03-28,ANTARCHILE,9000.0
2019-03-29,ANTARCHILE,9153.5
2019-03-30,ANTARCHILE,9153.5
2019-03-31,ANTARCHILE,9153.5
2019-04-01,ANTARCHILE,9274.4
2019-04-02,ANTARCHILE,9274.4
2019-04-03,ANTARCHILE,9274.4
2019-04-04,ANTARCHILE,9266.5
2019-04-05,ANTARCHILE,9269.0
2019-04-06,ANTARCHILE,9269.0
2019-04-07,ANTARCHILE,9269.0
2019-04-08,ANTARCHILE,9270.1
2019-04-09,ANTARCHILE,9270.0
2019-04-10,ANTARCHILE,9260.8
2019-04-11,ANTARCHILE,9247.3
2019-04-12,ANTARCHILE,9240.0
2019-04-13,ANTARCHILE,9240.0
2019-04-14,ANTARCHILE,9240.0
2019-04-15,ANTARCHILE,9222.9
2019-04-16,ANTARCHILE,9231.5
2019-04-17,ANTARCHILE,9300.0
2019-04-18,ANTARCHILE,9300.0
2019-04-19,ANTARCHILE,9300.0
2019-04-20,ANTARCHILE,9300.0
2019-04-21,ANTARCHILE,9300.0
2019-04-22,ANTARCHILE,9299.5
2019-04-23,ANTARCHILE,9290.0
2019-04-24,ANTARCHILE,9299.0
2019-04-25,ANTARCHILE,9298.9
2019-04-26,ANTARCHILE,9299.1
2019-04-27,ANTARCHILE,9299.1
2019-04-28,ANTARCHILE,9299.1
2019-04-29,ANTARCHILE,9399.0
2019-04-30,ANTARCHILE,9415.0
2019-05-01,ANTARCHILE,9415.0
2019-05-02,ANTARCHILE,9414.0
2019-05-03,ANTARCHILE,9439.5
2019-05-04,ANTARCHILE,9439.5
2019-05-05,ANTARCHILE,9439.5
2019-05-06,ANTARCHILE,9439.5
2019-05-07,ANTARCHILE,9000.0
2019-05-08,ANTARCHILE,9000.0
2019-05-09,ANTARCHILE,9003.6
2019-05-10,ANTARCHILE,9044.3
2019-05-11,ANTARCHILE,9044.3
2019-05-12,ANTARCHILE,9044.3
2019-05-13,ANTARCHILE,8800.0
2019-05-14,ANTARCHILE,8800.0
2019-05-15,ANTARCHILE,8772.1
2019-05-16,ANTARCHILE,8729.2
2019-05-17,ANTARCHILE,8689.8
2019-05-18,ANTARCHILE,8689.8
2019-05-19,ANTARCHILE,8689.8
2019-05-20,ANTARCHILE,8570.6
2019-05-21,ANTARCHILE,8570.6
2019-05-22,ANTARCHILE,8550.0
2019-05-23,ANTARCHILE,8318.8
2019-05-24,ANTARCHILE,8251.7
2019-05-25,ANTARCHILE,8251.7
2019-05-26,ANTARCHILE,8251.7
2019-05-27,ANTARCHILE,8248.0
2019-05-28,ANTARCHILE,8249.8
2019-05-29,ANTARCHILE,8248.4
2019-05-30,ANTARCHILE,8150.1
2019-05-31,ANTARCHILE,8244.7
2019-06-01,ANTARCHILE,8244.7
2019-06-02,ANTARCHILE,8244.7
2019-06-03,ANTARCHILE,8244.6
2019-06-04,ANTARCHILE,8160.0
