Date,Date_quarter,Holding,HoldingValue,NetDebt,eqy_shares_total,NAV,NAV_PS,Price,stale,Discount
2024-08-14,2024Q3,ALMENDRAL,464123.220457221,9066.426000000094,18048.204643,455056.7944572209,25.213410611105562,19.5,False,0.2266020531386983
2024-08-16,2024Q3,ALMENDRAL,459938.63900622923,9066.426000000094,18048.204643,450872.21300622914,24.981554782020936,19.68,False,0.21221876813833984
2024-08-19,2024Q3,ALMENDRAL,467460.92232884536,9066.426000000094,18048.204643,458394.4963288453,25.398343236684966,19.5,False,0.23223338552908013
2024-08-20,2024Q3,ALMENDRAL,466846.5194967553,9066.426000000094,18048.204643,457780.09349675523,25.364300912573334,19.5,False,0.2312029388385919
2024-08-21,2024Q3,ALMENDRAL,472143.66823828855,9066.426000000094,18048.204643,463077.24223828845,25.65780095018443,19.98,False,0.22128946129124982
2024-08-22,2024Q3,ALMENDRAL,468888.99377640605,9066.426000000094,18048.204643,459822.56777640595,25.477468638674164,19.98,False,0.21577766286911026
2024-08-23,2024Q3,ALMENDRAL,469752.4788377218,9066.426000000094,18048.204643,460686.0528377217,25.525311904993213,19.92,False,0.21959817477868748
2024-08-26,2024Q3,ALMENDRAL,468274.590944316,9066.426000000094,18048.204643,459208.1649443159,25.443426314562533,19.92,False,0.217086576559117
2024-08-27,2024Q3,ALMENDRAL,465003.31100048515,9066.426000000094,18048.204643,455936.88500048505,25.26217394023844,19.92,False,0.2114692881489999
2024-08-28,2024Q3,ALMENDRAL,465601.10835062683,9066.426000000094,18048.204643,456534.68235062674,25.295296201536246,19.92,False,0.21250180898098314
2024-08-29,2024Q3,ALMENDRAL,468108.5361248322,9066.426000000094,18048.204643,459042.1101248321,25.434225686424252,19.72,False,0.22466678391842188
2024-08-30,2024Q3,ALMENDRAL,464953.49455463997,9066.426000000094,18048.204643,455887.0685546399,25.259413751796956,19.89,False,0.21257079853703953
2024-09-02,2024Q3,ALMENDRAL,468091.9306428838,9066.426000000094,18048.204643,459025.5046428837,25.433305623610426,19.89,False,0.21795458701461223
2024-09-03,2024Q3,ALMENDRAL,469835.5062474637,9066.426000000094,18048.204643,460769.0802474636,25.529912219062354,19.89,False,0.22091388997613604
2024-09-04,2024Q3,ALMENDRAL,469935.139139154,9066.426000000094,18048.204643,460868.7131391539,25.53543259594532,19.6,False,0.23243908532365276
2024-09-05,2024Q3,ALMENDRAL,481558.97650302,9066.426000000094,18048.204643,472492.5505030199,26.179476565624835,19.99,False,0.23642476388362843
2024-09-06,2024Q3,ALMENDRAL,478022.008848015,9066.426000000094,18048.204643,468955.5828480149,25.983503186279496,19.99,False,0.23066570905821304
2024-09-09,2024Q3,ALMENDRAL,476560.72643655766,9066.426000000094,18048.204643,467494.30043655756,25.90253765866265,19.99,False,0.2282609424828036
2024-09-10,2024Q3,ALMENDRAL,467211.84009961964,9066.426000000094,18048.204643,458145.41409961955,25.384542294477548,19.99,False,0.21251288409683644
2024-09-11,2024Q3,ALMENDRAL,484880.07289269596,9066.426000000094,18048.204643,475813.64689269586,26.363489128390412,19.89,False,0.2455475106828412
2024-09-12,2024Q3,ALMENDRAL,499825.00664623803,9066.426000000094,18048.204643,490758.58064623794,27.19154566083551,20.0,False,0.2644772662259368
2024-09-13,2024Q3,ALMENDRAL,503860.13875969435,9066.426000000094,18048.204643,494793.71275969426,27.41512092459568,19.89,False,0.27448797126568425
2024-09-16,2024Q3,ALMENDRAL,506317.75008805457,9066.426000000094,18048.204643,497251.3240880545,27.55129022104221,20.0,False,0.27408118314818286
2024-09-17,2024Q3,ALMENDRAL,506467.19942559,9066.426000000094,18048.204643,497400.7734255899,27.559570786366656,20.0,False,0.2742992931554026
2024-09-23,2024Q3,ALMENDRAL,519419.47534532635,9066.426000000094,18048.204643,510353.04934532626,28.277219781152404,20.0,False,0.29271688819526076
2024-09-24,2024Q3,ALMENDRAL,524733.229568808,9066.426000000094,18048.204643,515666.8035688079,28.571639881577326,20.0,False,0.3000051770603557
2024-09-25,2024Q3,ALMENDRAL,513657.3731092385,9066.426000000094,18048.204643,504590.9471092384,27.957957984754128,19.95,False,0.2864285721124905
2024-09-26,2024Q3,ALMENDRAL,507131.41870352515,9066.426000000094,18048.204643,498064.99270352506,27.596373298919772,19.96,False,0.2767165531573197
2024-09-27,2024Q3,ALMENDRAL,510220.0383459238,9066.426000000094,18048.204643,501153.6123459237,27.767504982291754,20.0,False,0.2797336306321129
2024-09-30,2024Q3,ALMENDRAL,522906.62655448617,9066.426000000094,18048.204643,513840.2005544861,28.47043297205626,20.0,False,0.2975168301925718
2024-10-01,2024Q4,ALMENDRAL,514935.9952192638,1151.1699999999837,18048.204643,513784.8252192638,28.46736478126844,20.0,False,0.2974411170941954
2024-10-02,2024Q4,ALMENDRAL,503677.4784582621,1151.1699999999837,18048.204643,502526.3084582621,27.84356219349314,19.8,False,0.28888409240154145
2024-10-03,2024Q4,ALMENDRAL,499592.5298989606,1151.1699999999837,18048.204643,498441.3598989606,27.61722674129148,19.8,False,0.2830561813653675
2024-10-04,2024Q4,ALMENDRAL,503677.4784582621,1151.1699999999837,18048.204643,502526.3084582621,27.84356219349314,19.8,False,0.28888409240154145
2024-10-07,2024Q4,ALMENDRAL,507297.473523009,1151.1699999999837,18048.204643,506146.303523009,28.04413588690762,19.8,False,0.293970044937501
2024-10-08,2024Q4,ALMENDRAL,498994.732548819,1151.1699999999837,18048.204643,497843.562548819,27.584104479993677,19.8,False,0.282195294236917
2024-10-09,2024Q4,ALMENDRAL,499808.4011642896,1151.1699999999837,18048.204643,498657.23116428964,27.629187557871244,19.8,False,0.28336655001065336
2024-10-10,2024Q4,ALMENDRAL,498164.4584513999,1151.1699999999837,18048.204643,497013.28845139995,27.53810133930228,19.8,False,0.2809961821245275
2024-10-11,2024Q4,ALMENDRAL,495524.1868216075,1151.1699999999837,18048.204643,494373.01682160754,27.391811351903648,19.51,False,0.28774334236775057
2024-10-14,2024Q4,ALMENDRAL,503278.9468915011,1151.1699999999837,18048.204643,502127.7768915011,27.821480685961273,19.51,False,0.29874329047322223
2024-10-15,2024Q4,ALMENDRAL,498330.51327088376,1151.1699999999837,18048.204643,497179.3432708838,27.54730196744056,19.51,False,0.2917636716996902
2024-10-16,2024Q4,ALMENDRAL,503146.103035914,1151.1699999999837,18048.204643,501994.93303591403,27.814120183450648,19.51,False,0.29855771560200506
2024-10-17,2024Q4,ALMENDRAL,518622.4122118041,1151.1699999999837,18048.204643,517471.24221180414,28.67161872593823,19.78,False,0.3101191743281061
2024-10-18,2024Q4,ALMENDRAL,524716.6240868596,1151.1699999999837,18048.204643,523565.45408685965,29.009281778613065,20.0,False,0.31056548891379687
2024-10-21,2024Q4,ALMENDRAL,526842.1257762522,1151.1699999999837,18048.204643,525690.9557762523,29.127049818783036,20.0,False,0.31335304727282454
2024-10-22,2024Q4,ALMENDRAL,526061.6681246784,1151.1699999999837,18048.204643,524910.4981246784,29.08380686653312,20.29,False,0.3023609291207403
2024-10-23,2024Q4,ALMENDRAL,523637.2677602149,1151.1699999999837,18048.204643,522486.09776021494,28.94947769571425,20.15,False,0.303959808470636
2024-10-24,2024Q4,ALMENDRAL,523753.5061338536,1151.1699999999837,18048.204643,522602.3361338536,28.955918135411046,20.15,False,0.30411462327772054
2024-10-25,2024Q4,ALMENDRAL,527655.7943917228,1151.1699999999837,18048.204643,526504.6243917227,29.17213289666059,20.15,False,0.30927230890592083
2024-10-28,2024Q4,ALMENDRAL,525148.3666175175,1151.1699999999837,18048.204643,523997.19661751756,29.033203411772593,20.15,False,0.305967043518545
2024-10-29,2024Q4,ALMENDRAL,524733.229568808,1151.1699999999837,18048.204643,523582.059568808,29.01020184142689,20.15,False,0.3054167595888432
2024-10-30,2024Q4,ALMENDRAL,519585.5301648102,1151.1699999999837,18048.204643,518434.3601648102,28.72498236914025,20.15,False,0.29852002201235484
2024-11-04,2024Q4,ALMENDRAL,510535.5425029431,1151.1699999999837,18048.204643,509384.3725029431,28.22354813560405,20.21,False,0.28393127955074315
2024-11-05,2024Q4,ALMENDRAL,509638.84647773055,1151.1699999999837,18048.204643,508487.67647773057,28.173864743657347,20.07,False,0.28763766765373333
2024-11-06,2024Q4,ALMENDRAL,509804.9012972143,1151.1699999999837,18048.204643,508653.73129721434,28.183065371795625,20.07,False,0.2878702250719265
2024-11-07,2024Q4,ALMENDRAL,511963.61395050376,1151.1699999999837,18048.204643,510812.4439505038,28.30267353759325,20.07,False,0.29087971235855636
2024-11-08,2024Q4,ALMENDRAL,523902.95547138894,1151.1699999999837,18048.204643,522751.78547138895,28.964198700735494,19.86,False,0.314325930256248
2024-11-11,2024Q4,ALMENDRAL,516098.3789556504,1151.1699999999837,18048.204643,514947.2089556504,28.53176917823639,19.86,False,0.3039338052983791
2024-11-12,2024Q4,ALMENDRAL,512362.1455172649,1151.1699999999837,18048.204643,511210.9755172649,28.324755045125123,19.86,False,0.2988465401250474
2024-11-13,2024Q4,ALMENDRAL,506467.19942559,1151.1699999999837,18048.204643,505316.02942559,27.998132746216225,19.79,False,0.2931671487029971
2024-11-14,2024Q4,ALMENDRAL,504806.651230752,1151.1699999999837,18048.204643,503655.481230752,27.906126464833434,19.79,False,0.29083672630313506
2024-11-15,2024Q4,ALMENDRAL,505105.54990582285,1151.1699999999837,18048.204643,503954.37990582286,27.922687595482337,19.79,False,0.291257335730037
2024-11-18,2024Q4,ALMENDRAL,504806.651230752,1151.1699999999837,18048.204643,503655.481230752,27.906126464833434,19.79,False,0.29083672630313506
2024-11-19,2024Q4,ALMENDRAL,509389.7642485049,1151.1699999999837,18048.204643,508238.5942485049,28.16006380144993,19.79,False,0.2972317058819649
2024-11-20,2024Q4,ALMENDRAL,504009.5880972297,1151.1699999999837,18048.204643,502858.41809722973,27.861963449769696,19.79,False,0.28971265662314327
2024-11-21,2024Q4,ALMENDRAL,509157.2875012275,1151.1699999999837,18048.204643,508006.11750122753,28.147182922056338,19.79,False,0.29691010092195014
2024-11-22,2024Q4,ALMENDRAL,503146.103035914,1151.1699999999837,18048.204643,501994.93303591403,27.814120183450648,19.77,False,0.2892099455382696
2024-11-25,2024Q4,ALMENDRAL,494843.36206172395,1151.1699999999837,18048.204643,493692.19206172397,27.354088776536706,19.77,False,0.2772561293667384
2024-11-26,2024Q4,ALMENDRAL,487570.1609683335,1151.1699999999837,18048.204643,486418.9909683335,26.95110126408009,19.7,False,0.2690465667072469
2024-11-27,2024Q4,ALMENDRAL,483385.5795173418,1151.1699999999837,18048.204643,482234.4095173418,26.719245434995468,19.69,False,0.2630779919326962
2024-11-28,2024Q4,ALMENDRAL,487354.2897030046,1151.1699999999837,18048.204643,486203.1197030046,26.939140447500332,19.7,False,0.2687220277724952
2024-11-29,2024Q4,ALMENDRAL,482953.83698668395,1151.1699999999837,18048.204643,481802.66698668397,26.695323801835947,19.7,False,0.2620430399632332
2024-12-02,2024Q4,ALMENDRAL,492634.8329625894,1151.1699999999837,18048.204643,491483.6629625894,27.231720422297595,19.7,False,0.276578941965435
2024-12-03,2024Q4,ALMENDRAL,494013.087964305,1151.1699999999837,18048.204643,492861.91796430503,27.308085635845313,19.7,False,0.2786019400004641
2024-12-04,2024Q4,ALMENDRAL,494013.087964305,1151.1699999999837,18048.204643,492861.91796430503,27.308085635845313,19.7,False,0.2786019400004641
2024-12-05,2024Q4,ALMENDRAL,490691.991574629,1151.1699999999837,18048.204643,489540.821574629,27.124073073079735,19.7,False,0.2737078997345729
2024-12-06,2024Q4,ALMENDRAL,494843.36206172395,1151.1699999999837,18048.204643,493692.19206172397,27.354088776536706,19.7,False,0.27981516178678534
2024-12-09,2024Q4,ALMENDRAL,495690.24164109136,1151.1699999999837,18048.204643,494539.0716410914,27.40101198004193,19.7,False,0.2810484512634466
2024-12-10,2024Q4,ALMENDRAL,490642.1751287838,1151.1699999999837,18048.204643,489491.0051287838,27.12131288463825,19.7,False,0.27363398358350666
2024-12-11,2024Q4,ALMENDRAL,491306.39440671896,1151.1699999999837,18048.204643,490155.224406719,27.158115397191363,19.7,False,0.2746182968926727
2024-12-12,2024Q4,ALMENDRAL,494826.7565797756,1151.1699999999837,18048.204643,493675.5865797756,27.353168713722877,19.7,False,0.2797909373433338
2024-12-13,2024Q4,ALMENDRAL,497051.89116085856,1151.1699999999837,18048.204643,495900.7211608586,27.476457130775817,19.7,False,0.28302255613827176
2024-12-16,2024Q4,ALMENDRAL,490293.46000786783,1151.1699999999837,18048.204643,489142.29000786785,27.101991565547866,19.7,False,0.27311614896070224
2024-12-17,2024Q4,ALMENDRAL,489861.71747721,1151.1699999999837,18048.204643,488710.54747721,27.078069932388342,19.7,False,0.2724739965149201
2024-12-18,2024Q4,ALMENDRAL,490326.6709717646,1151.1699999999837,18048.204643,489175.5009717646,27.10383169117552,19.47,False,0.28165138339687035
2024-12-19,2024Q4,ALMENDRAL,490359.88193566137,1151.1699999999837,18048.204643,489208.7119356614,27.105671816803177,19.47,False,0.2817001500058641
2024-12-20,2024Q4,ALMENDRAL,494511.2524227564,1151.1699999999837,18048.204643,493360.0824227564,27.335687520260148,19.37,False,0.2914024940604215
2024-12-23,2024Q4,ALMENDRAL,485046.1277121798,1151.1699999999837,18048.204643,483894.9577121798,26.81125171637826,19.38,False,0.27716914506601387
2024-12-24,2024Q4,ALMENDRAL,484016.58783138025,1151.1699999999837,18048.204643,482865.41783138027,26.75420782192093,19.37,False,0.27600173666404404
2024-12-26,2024Q4,ALMENDRAL,486540.62108753395,1151.1699999999837,18048.204643,485389.45108753396,26.894057369622764,19.32,False,0.2816256865049218
2024-12-27,2024Q4,ALMENDRAL,488201.169282372,1151.1699999999837,18048.204643,487049.999282372,26.986063651005555,19.04,False,0.29445063769830204
2024-12-30,2024Q4,ALMENDRAL,490326.6709717646,1151.1699999999837,18048.204643,489175.5009717646,27.10383169117552,19.7,False,0.273165498352252
2025-01-02,2025Q1,ALMENDRAL,489861.71747721,1526.2800000001444,18048.204643,488335.43747720984,27.05728614766183,19.6,False,0.27561101682425215
2025-01-03,2025Q1,ALMENDRAL,481592.18746691674,1526.2800000001444,18048.204643,480065.9074669166,26.599094866375545,19.31,False,0.2740354475591513
2025-01-06,2025Q1,ALMENDRAL,484763.83451905736,1526.2800000001444,18048.204643,483237.5545190572,26.77482686381667,19.31,False,0.2788001917541656
2025-01-07,2025Q1,ALMENDRAL,481575.58198496833,1526.2800000001444,18048.204643,480049.3019849682,26.598174803561715,19.31,False,0.274010335573318
2025-01-08,2025Q1,ALMENDRAL,486009.24566518585,1526.2800000001444,18048.204643,484482.9656651857,26.843831574853763,19.31,False,0.28065410684185477
2025-01-09,2025Q1,ALMENDRAL,485643.9250623215,1526.2800000001444,18048.204643,484117.64506232133,26.82359019294955,19.31,False,0.28011128036561117
2025-01-10,2025Q1,ALMENDRAL,485112.5496399733,1526.2800000001444,18048.204643,483586.2696399732,26.79414818290706,19.31,False,0.2793202505195319
2025-01-13,2025Q1,ALMENDRAL,484298.8810245027,1526.2800000001444,18048.204643,482772.60102450254,26.74906510502949,19.31,False,0.27810561138567647
2025-01-14,2025Q1,ALMENDRAL,484182.642650864,1526.2800000001444,18048.204643,482656.3626508639,26.742624665332695,19.31,False,0.2779317571983816
2025-01-15,2025Q1,ALMENDRAL,488201.169282372,1526.2800000001444,18048.204643,486674.88928237185,26.96527986627904,19.07,False,0.2927942860386309
2025-01-16,2025Q1,ALMENDRAL,489695.66265772615,1526.2800000001444,18048.204643,488169.382657726,27.04808551952355,19.07,False,0.2949593424556757
2025-01-17,2025Q1,ALMENDRAL,489778.6900674681,1526.2800000001444,18048.204643,488252.41006746795,27.05268583359269,19.1,False,0.2939702875533873
2025-01-20,2025Q1,ALMENDRAL,486557.2265694823,1526.2800000001444,18048.204643,485030.94656948216,26.87419364771008,18.75,False,0.30230464787926137
2025-01-21,2025Q1,ALMENDRAL,486125.4840388245,1526.2800000001444,18048.204643,484599.20403882436,26.85027201455056,18.75,False,0.30168305222982106
2025-01-22,2025Q1,ALMENDRAL,491173.550551132,1526.2800000001444,18048.204643,489647.27055113186,27.129971109954234,18.75,False,0.3088824192252658
2025-01-23,2025Q1,ALMENDRAL,496503.91025656194,1526.2800000001444,18048.204643,494977.6302565618,27.42531127319298,18.76,False,0.31596036183053033
2025-01-24,2025Q1,ALMENDRAL,496503.91025656194,1526.2800000001444,18048.204643,494977.6302565618,27.42531127319298,19.24,False,0.2984582815362157
2025-01-27,2025Q1,ALMENDRAL,502747.57146915287,1526.2800000001444,18048.204643,501221.2914691527,27.771254891192264,19.24,False,0.3071973133593606
2025-01-28,2025Q1,ALMENDRAL,506450.5939436416,1526.2800000001444,18048.204643,504924.31394364143,27.97642889867588,19.24,False,0.3122782014215323
2025-01-29,2025Q1,ALMENDRAL,503146.103035914,1526.2800000001444,18048.204643,501619.82303591387,27.793336398724136,19.24,False,0.3077477376597645
2025-01-30,2025Q1,ALMENDRAL,507795.6379814604,1526.2800000001444,18048.204643,506269.3579814602,28.05095398659594,19.57,False,0.30234101808617764
2025-01-31,2025Q1,ALMENDRAL,514587.2800983478,1526.2800000001444,18048.204643,513061.00009834766,28.427259677451545,19.57,False,0.3115762749540403
2025-02-03,2025Q1,ALMENDRAL,506467.19942559,1526.2800000001444,18048.204643,504940.91942558985,27.97734896148971,19.57,False,0.3005055615906377
2025-02-04,2025Q1,ALMENDRAL,514769.94039978,1526.2800000001444,18048.204643,513243.66039977985,28.43738036840365,20.55,False,0.27735959734066085
2025-02-05,2025Q1,ALMENDRAL,514603.88558029616,1526.2800000001444,18048.204643,513077.605580296,28.42817974026537,20.4,False,0.28240217325256123
2025-02-06,2025Q1,ALMENDRAL,509788.29581526597,1526.2800000001444,18048.204643,508262.0158152658,28.161361524255284,20.5,False,0.2720522414250668
2025-02-07,2025Q1,ALMENDRAL,505022.5224960809,1526.2800000001444,18048.204643,503496.24249608075,27.897303496686682,20.5,False,0.26516195364778705
2025-02-10,2025Q1,ALMENDRAL,514753.3349178316,1526.2800000001444,18048.204643,513227.05491783144,28.436460305589822,20.6,False,0.27557791023833544
2025-02-11,2025Q1,ALMENDRAL,509024.4436456405,1526.2800000001444,18048.204643,507498.16364564036,28.119038634819205,20.6,False,0.2674002739733975
2025-02-12,2025Q1,ALMENDRAL,504026.1935791781,1526.2800000001444,18048.204643,502499.913579178,27.84209972785701,20.6,False,0.26011327445289734
2025-02-13,2025Q1,ALMENDRAL,505636.925328171,1526.2800000001444,18048.204643,504110.64532817085,27.931345820798317,20.6,False,0.262477356724402
2025-02-14,2025Q1,ALMENDRAL,503976.37713333295,1526.2800000001444,18048.204643,502450.0971333328,27.839339539415526,20.6,False,0.2600399168653378
2025-02-17,2025Q1,ALMENDRAL,498828.67772933515,1526.2800000001444,18048.204643,497302.397729335,27.55412006712888,20.6,False,0.25238040809094486
2025-02-18,2025Q1,ALMENDRAL,494843.36206172395,1526.2800000001444,18048.204643,493317.0820617238,27.33330499181019,20.3,False,0.2573163030931518
2025-02-19,2025Q1,ALMENDRAL,497334.184353981,1526.2800000001444,18048.204643,495807.90435398085,27.471314413884375,19.84,False,0.27779211066898957
2025-02-20,2025Q1,ALMENDRAL,501817.6644800436,1526.2800000001444,18048.204643,500291.38448004343,27.719731373617904,19.84,False,0.2842643482872057
2025-02-21,2025Q1,ALMENDRAL,498031.6145958129,1526.2800000001444,18048.204643,496505.3345958128,27.509957052065147,19.84,False,0.27880658037920747
2025-02-24,2025Q1,ALMENDRAL,489861.71747721,1526.2800000001444,18048.204643,488335.43747720984,27.05728614766183,19.84,False,0.26674094764250833
2025-02-25,2025Q1,ALMENDRAL,489413.3694646037,1526.2800000001444,18048.204643,487887.0894646036,27.032444451688477,19.84,False,0.2660671129665164
2025-02-26,2025Q1,ALMENDRAL,508127.747620428,1526.2800000001444,18048.204643,506601.46762042784,28.069355242872497,19.84,False,0.2931793470732511
2025-02-27,2025Q1,ALMENDRAL,496669.9650760458,1526.2800000001444,18048.204643,495143.6850760456,27.43451190133126,19.5,False,0.28921644131551827
2025-02-28,2025Q1,ALMENDRAL,505304.8156892034,1526.2800000001444,18048.204643,503778.53568920324,27.91294456452176,19.5,False,0.3013993935707836
2025-03-03,2025Q1,ALMENDRAL,501485.554841076,1526.2800000001444,18048.204643,499959.2748410759,27.70133011734135,19.57,False,0.2935357285335206
2025-03-04,2025Q1,ALMENDRAL,494843.36206172395,1526.2800000001444,18048.204643,493317.0820617238,27.33330499181019,19.51,False,0.2862187720860784
2025-03-05,2025Q1,ALMENDRAL,492933.7316376603,1526.2800000001444,18048.204643,491407.45163766015,27.227497768219987,19.2,False,0.2948305362672623
2025-03-06,2025Q1,ALMENDRAL,498164.4584513999,1526.2800000001444,18048.204643,496638.1784513998,27.517317554575765,19.2,False,0.3022575706400098
2025-03-07,2025Q1,ALMENDRAL,503478.21267488156,1526.2800000001444,18048.204643,501951.9326748814,27.81173765500069,19.28,False,0.3067675152424948
2025-03-10,2025Q1,ALMENDRAL,496503.91025656194,1526.2800000001444,18048.204643,494977.6302565618,27.42531127319298,19.0,False,0.307209321683373
2025-03-11,2025Q1,ALMENDRAL,489861.71747721,1526.2800000001444,18048.204643,488335.43747720984,27.05728614766183,19.0,False,0.2977861897786118
2025-03-12,2025Q1,ALMENDRAL,493016.7590474021,1526.2800000001444,18048.204643,491490.479047402,27.232098082289124,19.06,False,0.3000906524937935
2025-03-13,2025Q1,ALMENDRAL,496321.2499551298,1526.2800000001444,18048.204643,494794.96995512967,27.415190582240875,19.0,False,0.3069535685698316
2025-03-14,2025Q1,ALMENDRAL,493697.5838072857,1526.2800000001444,18048.204643,492171.30380728556,27.269820657656066,19.0,False,0.3032590775522499
2025-03-17,2025Q1,ALMENDRAL,493780.61121702765,1526.2800000001444,18048.204643,492254.3312170275,27.27442097172521,19.0,False,0.3033765952466275
2025-03-18,2025Q1,ALMENDRAL,489878.3229591584,1526.2800000001444,18048.204643,488352.04295915825,27.05820621047566,19.0,False,0.29781006722300396
2025-03-19,2025Q1,ALMENDRAL,493847.0331448212,1526.2800000001444,18048.204643,492320.75314482104,27.27810122298052,19.04,False,0.302004203138608
2025-03-20,2025Q1,ALMENDRAL,489031.443379791,1526.2800000001444,18048.204643,487505.16337979084,27.011283006970437,19.04,False,0.29510938095437367
2025-03-21,2025Q1,ALMENDRAL,483385.5795173418,1526.2800000001444,18048.204643,481859.29951734166,26.698461650268957,19.04,False,0.2868502968668911
2025-03-24,2025Q1,ALMENDRAL,484880.07289269596,1526.2800000001444,18048.204643,483353.7928926958,26.781267303513463,19.04,False,0.2890553018190397
2025-03-25,2025Q1,ALMENDRAL,487370.895184953,1526.2800000001444,18048.204643,485844.61518495285,26.919276725587647,19.04,False,0.292700164492092
2025-03-26,2025Q1,ALMENDRAL,484066.4042772254,1526.2800000001444,18048.204643,482540.12427722523,26.7361842256359,19.0,False,0.28935259273902236
2025-03-27,2025Q1,ALMENDRAL,481558.97650302,1526.2800000001444,18048.204643,480032.69650301983,26.59725474074789,19.0,False,0.2856405600803845
2025-03-28,2025Q1,ALMENDRAL,483219.52469785797,1526.2800000001444,18048.204643,481693.2446978578,26.689261022130676,19.03,False,0.2869791342585182
2025-03-31,2025Q1,ALMENDRAL,483219.52469785797,1526.2800000001444,18048.204643,481693.2446978578,26.689261022130676,19.0,False,0.28810318186609807
2025-04-01,2025Q2,ALMENDRAL,483219.52469785797,-1571.2930000000633,18048.204643,484790.81769785803,26.86088878573771,19.0,False,0.2926518496257501
2025-04-02,2025Q2,ALMENDRAL,483219.52469785797,-1571.2930000000633,18048.204643,484790.81769785803,26.86088878573771,19.0,False,0.2926518496257501
2025-04-03,2025Q2,ALMENDRAL,483219.52469785797,-1571.2930000000633,18048.204643,484790.81769785803,26.86088878573771,19.0,False,0.2926518496257501
2025-04-04,2025Q2,ALMENDRAL,472093.8517924434,-1571.2930000000633,18048.204643,473665.1447924435,26.244446700473034,18.89,False,0.2802286816867995
2025-04-07,2025Q2,ALMENDRAL,450008.560801098,-1571.2930000000633,18048.204643,451579.85380109807,25.02076315808195,18.7,False,0.2526207181670349
2025-04-08,2025Q2,ALMENDRAL,451669.108995936,-1571.2930000000633,18048.204643,453240.40199593606,25.112769439464742,18.7,False,0.2553589103313738
2025-04-09,2025Q2,ALMENDRAL,464953.49455463997,-1571.2930000000633,18048.204643,466524.78755464003,25.848819690527044,18.96,False,0.26650422622784686
2025-04-10,2025Q2,ALMENDRAL,469935.139139154,-1571.2930000000633,18048.204643,471506.43213915406,26.12483853467541,18.96,False,0.2742538877385038
2025-04-11,2025Q2,ALMENDRAL,461798.4529844478,-1571.2930000000633,18048.204643,463369.7459844479,25.674007755899748,18.96,False,0.26150992161934294
2025-04-14,2025Q2,ALMENDRAL,470267.2487781216,-1571.2930000000633,18048.204643,471838.54177812167,26.143239790951966,18.96,False,0.27476471349346865
2025-04-15,2025Q2,ALMENDRAL,477092.10185890575,-1571.2930000000633,18048.204643,478663.3948589058,26.521385607435224,18.9,False,0.2873675501063785
2025-04-16,2025Q2,ALMENDRAL,476577.33191850595,-1571.2930000000633,18048.204643,478148.624918506,26.49286366020656,18.89,False,0.2869777974068689
2025-04-17,2025Q2,ALMENDRAL,483485.21240903204,-1571.2930000000633,18048.204643,485056.5054090321,26.875609790758958,18.89,False,0.29713222706131004
2025-04-21,2025Q2,ALMENDRAL,488234.3802462687,-1571.2930000000633,18048.204643,489805.67324626877,27.13874775551373,18.9,False,0.30357877341042316
2025-04-22,2025Q2,ALMENDRAL,492286.1178416735,-1571.2930000000633,18048.204643,493857.41084167355,27.363243082087738,19.06,False,0.3034451383258415
2025-04-23,2025Q2,ALMENDRAL,486374.56626805017,-1571.2930000000633,18048.204643,487945.85926805023,27.03570072036501,19.06,False,0.2950062512845175
2025-04-24,2025Q2,ALMENDRAL,489695.66265772615,-1571.2930000000633,18048.204643,491266.9556577262,27.219713283130584,19.5,False,0.2836074429893013
2025-04-25,2025Q2,ALMENDRAL,458477.3565947718,-1571.2930000000633,18048.204643,460048.64959477185,25.48999519313417,19.47,False,0.23617090342785474
2025-04-28,2025Q2,ALMENDRAL,457929.3756904752,-1571.2930000000633,18048.204643,459500.6686904753,25.45963312027785,19.47,False,0.23525999341708048
2025-04-29,2025Q2,ALMENDRAL,452831.4927323226,-1571.2930000000633,18048.204643,454402.78573232266,25.177173836432694,19.39,False,0.2298579607874156
2025-04-30,2025Q2,ALMENDRAL,454990.205385612,-1571.2930000000633,18048.204643,456561.49838561204,25.296782002230316,19.39,False,0.2334993439762234
2025-05-02,2025Q2,ALMENDRAL,464953.49455463997,-1571.2930000000633,18048.204643,466524.78755464003,25.848819690527044,19.39,False,0.24986903726571474
2025-05-05,2025Q2,ALMENDRAL,464405.5136503434,-1571.2930000000633,18048.204643,465976.80665034347,25.81845761767072,19.39,False,0.24898689584272227
2025-05-06,2025Q2,ALMENDRAL,451486.4486945038,-1571.2930000000633,18048.204643,453057.7416945039,25.10264874851263,19.0,False,0.24310776164105874
2025-05-07,2025Q2,ALMENDRAL,453047.36399765156,-1571.2930000000633,18048.204643,454618.6569976516,25.189134653012456,18.72,False,0.25682242530863564
2025-05-08,2025Q2,ALMENDRAL,448348.01260626,-1571.2930000000633,18048.204643,449919.3056062601,24.928756876699165,18.72,False,0.24906002763830049
2025-05-09,2025Q2,ALMENDRAL,451669.108995936,-1571.2930000000633,18048.204643,453240.40199593606,25.112769439464742,18.72,False,0.2545625027488406
2025-05-12,2025Q2,ALMENDRAL,455969.92882056645,-1571.2930000000633,18048.204643,457541.2218205665,25.351065708246164,17.7,False,0.30180449990934444
2025-05-13,2025Q2,ALMENDRAL,459589.9238853132,-1571.2930000000633,18048.204643,461161.2168853133,25.551639401660637,17.79,False,0.3037628732799117
