Description,Value,Curncy,Date,ID
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2018-09-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",382.648,USD,2018-09-30,ORO_BLANCO
Inventarios corrientes,-,USD,2018-09-30,ORO_BLANCO
Activos biológicos corrientes,-,USD,2018-09-30,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",28.716,USD,2018-09-30,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,512.575,USD,2018-09-30,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2018-09-30,ORO_BLANCO
Activos corrientes totales,512.575,USD,2018-09-30,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2018-09-30,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2018-09-30,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2018-09-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2018-09-30,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2018-09-30,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.242.577,USD,2018-09-30,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2018-09-30,ORO_BLANCO
Plusvalía,486.669,USD,2018-09-30,ORO_BLANCO
"Propiedades, planta y equipo",3,USD,2018-09-30,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2018-09-30,ORO_BLANCO
Propiedad de inversión,-,USD,2018-09-30,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2018-09-30,ORO_BLANCO
Activos por impuestos diferidos,-,USD,2018-09-30,ORO_BLANCO
Total de activos no corrientes,1.729.249,USD,2018-09-30,ORO_BLANCO
Total de activos,2.241.824,USD,2018-09-30,ORO_BLANCO
Otros pasivos financieros corrientes,60.800,USD,2018-09-30,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,172,USD,2018-09-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2018-09-30,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2018-09-30,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",2.082,USD,2018-09-30,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2018-09-30,ORO_BLANCO
Otros pasivos no financieros corrientes,1.725,USD,2018-09-30,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,64.779,USD,2018-09-30,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2018-09-30,ORO_BLANCO
Pasivos corrientes totales,64.779,USD,2018-09-30,ORO_BLANCO
Otros pasivos financieros no corrientes,743.689,USD,2018-09-30,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2018-09-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-09-30,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2018-09-30,ORO_BLANCO
Pasivo por impuestos diferidos,4.653,USD,2018-09-30,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-09-30,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,117,USD,2018-09-30,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2018-09-30,ORO_BLANCO
Total de pasivos no corrientes,748.459,USD,2018-09-30,ORO_BLANCO
Total de pasivos,813.238,USD,2018-09-30,ORO_BLANCO
Capital emitido,775.504,USD,2018-09-30,ORO_BLANCO
Ganancias (pérdidas) acumuladas,527.595,USD,2018-09-30,ORO_BLANCO
Prima de emisión,83.212,USD,2018-09-30,ORO_BLANCO
Acciones propias en cartera,-,USD,2018-09-30,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2018-09-30,ORO_BLANCO
Otras reservas,-86.609,USD,2018-09-30,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.300.553,USD,2018-09-30,ORO_BLANCO
Participaciones no controladoras,128.033,USD,2018-09-30,ORO_BLANCO
Patrimonio total,1.428.586,USD,2018-09-30,ORO_BLANCO
Total de patrimonio y pasivos,2.241.824,USD,2018-09-30,ORO_BLANCO
Efectivo y equivalentes al efectivo,66.112,USD,2018-12-31,ORO_BLANCO
Otros activos financieros corrientes,30.087,USD,2018-12-31,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2018-12-31,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2018-12-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",383.869,USD,2018-12-31,ORO_BLANCO
Inventarios corrientes,-,USD,2018-12-31,ORO_BLANCO
Activos biológicos corrientes,-,USD,2018-12-31,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",31.804,USD,2018-12-31,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,511.872,USD,2018-12-31,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2018-12-31,ORO_BLANCO
Activos corrientes totales,511.872,USD,2018-12-31,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2018-12-31,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2018-12-31,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2018-12-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2018-12-31,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2018-12-31,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.242.451,USD,2018-12-31,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2018-12-31,ORO_BLANCO
Plusvalía,486.669,USD,2018-12-31,ORO_BLANCO
"Propiedades, planta y equipo",3,USD,2018-12-31,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2018-12-31,ORO_BLANCO
Propiedad de inversión,-,USD,2018-12-31,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2018-12-31,ORO_BLANCO
Activos por impuestos diferidos,-,USD,2018-12-31,ORO_BLANCO
Total de activos no corrientes,1.729.123,USD,2018-12-31,ORO_BLANCO
Total de activos,2.240.995,USD,2018-12-31,ORO_BLANCO
Otros pasivos financieros corrientes,48.770,USD,2018-12-31,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,190,USD,2018-12-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2018-12-31,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2018-12-31,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",816,USD,2018-12-31,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2018-12-31,ORO_BLANCO
Otros pasivos no financieros corrientes,6.758,USD,2018-12-31,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,56.534,USD,2018-12-31,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2018-12-31,ORO_BLANCO
Pasivos corrientes totales,56.534,USD,2018-12-31,ORO_BLANCO
Otros pasivos financieros no corrientes,747.108,USD,2018-12-31,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2018-12-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2018-12-31,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2018-12-31,ORO_BLANCO
Pasivo por impuestos diferidos,1.624,USD,2018-12-31,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2018-12-31,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,194,USD,2018-12-31,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2018-12-31,ORO_BLANCO
Total de pasivos no corrientes,748.926,USD,2018-12-31,ORO_BLANCO
Total de pasivos,805.460,USD,2018-12-31,ORO_BLANCO
Capital emitido,775.504,USD,2018-12-31,ORO_BLANCO
Ganancias (pérdidas) acumuladas,540.557,USD,2018-12-31,ORO_BLANCO
Prima de emisión,83.212,USD,2018-12-31,ORO_BLANCO
Acciones propias en cartera,-,USD,2018-12-31,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2018-12-31,ORO_BLANCO
Otras reservas,-93.665,USD,2018-12-31,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.306.459,USD,2018-12-31,ORO_BLANCO
Participaciones no controladoras,129.076,USD,2018-12-31,ORO_BLANCO
Patrimonio total,1.435.535,USD,2018-12-31,ORO_BLANCO
Total de patrimonio y pasivos,2.240.995,USD,2018-12-31,ORO_BLANCO
Efectivo y equivalentes al efectivo,23.651,USD,2019-03-31,ORO_BLANCO
Otros activos financieros corrientes,50.298,USD,2019-03-31,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2019-03-31,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-03-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",387.926,USD,2019-03-31,ORO_BLANCO
Inventarios corrientes,-,USD,2019-03-31,ORO_BLANCO
Activos biológicos corrientes,-,USD,2019-03-31,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",27.916,USD,2019-03-31,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,489.791,USD,2019-03-31,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-03-31,ORO_BLANCO
Activos corrientes totales,489.791,USD,2019-03-31,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2019-03-31,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2019-03-31,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2019-03-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-03-31,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2019-03-31,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.243.115,USD,2019-03-31,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2019-03-31,ORO_BLANCO
Plusvalía,486.669,USD,2019-03-31,ORO_BLANCO
"Propiedades, planta y equipo",3,USD,2019-03-31,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2019-03-31,ORO_BLANCO
Propiedad de inversión,-,USD,2019-03-31,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2019-03-31,ORO_BLANCO
Activos por impuestos diferidos,4.313,USD,2019-03-31,ORO_BLANCO
Total de activos no corrientes,1.734.100,USD,2019-03-31,ORO_BLANCO
Total de activos,2.223.891,USD,2019-03-31,ORO_BLANCO
Otros pasivos financieros corrientes,170.758,USD,2019-03-31,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,85,USD,2019-03-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-03-31,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2019-03-31,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",759,USD,2019-03-31,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2019-03-31,ORO_BLANCO
Otros pasivos no financieros corrientes,11.130,USD,2019-03-31,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,182.732,USD,2019-03-31,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-03-31,ORO_BLANCO
Pasivos corrientes totales,182.732,USD,2019-03-31,ORO_BLANCO
Otros pasivos financieros no corrientes,597.281,USD,2019-03-31,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2019-03-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-03-31,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2019-03-31,ORO_BLANCO
Pasivo por impuestos diferidos,597,USD,2019-03-31,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-03-31,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,282,USD,2019-03-31,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2019-03-31,ORO_BLANCO
Total de pasivos no corrientes,598.160,USD,2019-03-31,ORO_BLANCO
Total de pasivos,780.892,USD,2019-03-31,ORO_BLANCO
Capital emitido y pagado,775.504,USD,2019-03-31,ORO_BLANCO
Ganancias (pérdidas) acumuladas,549.524,USD,2019-03-31,ORO_BLANCO
Prima de emisión,83.212,USD,2019-03-31,ORO_BLANCO
Acciones propias en cartera,-,USD,2019-03-31,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2019-03-31,ORO_BLANCO
Otras reservas,-96.207,USD,2019-03-31,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.312.884,USD,2019-03-31,ORO_BLANCO
Participaciones no controladoras,130.115,USD,2019-03-31,ORO_BLANCO
Patrimonio total,1.442.999,USD,2019-03-31,ORO_BLANCO
Total de patrimonio y pasivos,2.223.891,USD,2019-03-31,ORO_BLANCO
Efectivo y equivalentes al efectivo,52.401,USD,2019-06-30,ORO_BLANCO
Otros activos financieros corrientes,20.458,USD,2019-06-30,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2019-06-30,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-06-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",381.621,USD,2019-06-30,ORO_BLANCO
Inventarios corrientes,-,USD,2019-06-30,ORO_BLANCO
Activos biológicos corrientes,-,USD,2019-06-30,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",32.929,USD,2019-06-30,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,487.409,USD,2019-06-30,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-06-30,ORO_BLANCO
Activos corrientes totales,487.409,USD,2019-06-30,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2019-06-30,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2019-06-30,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2019-06-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-06-30,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2019-06-30,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.243.370,USD,2019-06-30,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2019-06-30,ORO_BLANCO
Plusvalía,486.669,USD,2019-06-30,ORO_BLANCO
"Propiedades, planta y equipo",2,USD,2019-06-30,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2019-06-30,ORO_BLANCO
Propiedad de inversión,-,USD,2019-06-30,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2019-06-30,ORO_BLANCO
Activos por impuestos diferidos,453,USD,2019-06-30,ORO_BLANCO
Total de activos no corrientes,1.730.494,USD,2019-06-30,ORO_BLANCO
Total de activos,2.217.903,USD,2019-06-30,ORO_BLANCO
Otros pasivos financieros corrientes,167.485,USD,2019-06-30,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,107,USD,2019-06-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-06-30,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2019-06-30,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",450,USD,2019-06-30,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2019-06-30,ORO_BLANCO
Otros pasivos no financieros corrientes,3.242,USD,2019-06-30,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,171.284,USD,2019-06-30,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-06-30,ORO_BLANCO
Pasivos corrientes totales,171.284,USD,2019-06-30,ORO_BLANCO
Otros pasivos financieros no corrientes,591.338,USD,2019-06-30,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2019-06-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-06-30,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2019-06-30,ORO_BLANCO
Pasivo por impuestos diferidos,1.754,USD,2019-06-30,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-06-30,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,299,USD,2019-06-30,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2019-06-30,ORO_BLANCO
Total de pasivos no corrientes,593.391,USD,2019-06-30,ORO_BLANCO
Total de pasivos,764.675,USD,2019-06-30,ORO_BLANCO
Capital emitido y pagado,775.504,USD,2019-06-30,ORO_BLANCO
Ganancias (pérdidas) acumuladas,554.867,USD,2019-06-30,ORO_BLANCO
Prima de emisión,83.212,USD,2019-06-30,ORO_BLANCO
Acciones propias en cartera,-,USD,2019-06-30,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2019-06-30,ORO_BLANCO
Otras reservas,-92.665,USD,2019-06-30,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.321.769,USD,2019-06-30,ORO_BLANCO
Participaciones no controladoras,131.459,USD,2019-06-30,ORO_BLANCO
Patrimonio total,1.453.228,USD,2019-06-30,ORO_BLANCO
Total de patrimonio y pasivos,2.217.903,USD,2019-06-30,ORO_BLANCO
Efectivo y equivalentes al efectivo,44.270,USD,2019-09-30,ORO_BLANCO
Otros activos financieros corrientes,118.117,USD,2019-09-30,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2019-09-30,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-09-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",388.867,USD,2019-09-30,ORO_BLANCO
Inventarios corrientes,-,USD,2019-09-30,ORO_BLANCO
Activos biológicos corrientes,-,USD,2019-09-30,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",32.985,USD,2019-09-30,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,584.239,USD,2019-09-30,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-09-30,ORO_BLANCO
Activos corrientes totales,584.239,USD,2019-09-30,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2019-09-30,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2019-09-30,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2019-09-30,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-09-30,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2019-09-30,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.244.310,USD,2019-09-30,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2019-09-30,ORO_BLANCO
Plusvalía,486.669,USD,2019-09-30,ORO_BLANCO
"Propiedades, planta y equipo",2,USD,2019-09-30,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2019-09-30,ORO_BLANCO
Propiedad de inversión,-,USD,2019-09-30,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2019-09-30,ORO_BLANCO
Activos por impuestos diferidos,-,USD,2019-09-30,ORO_BLANCO
Total de activos no corrientes,1.730.981,USD,2019-09-30,ORO_BLANCO
Total de activos,2.315.220,USD,2019-09-30,ORO_BLANCO
Otros pasivos financieros corrientes,195.178,USD,2019-09-30,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,86,USD,2019-09-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-09-30,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2019-09-30,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",575,USD,2019-09-30,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2019-09-30,ORO_BLANCO
Otros pasivos no financieros corrientes,1.534,USD,2019-09-30,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,197.373,USD,2019-09-30,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-09-30,ORO_BLANCO
Pasivos corrientes totales,197.373,USD,2019-09-30,ORO_BLANCO
Otros pasivos financieros no corrientes,648.230,USD,2019-09-30,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2019-09-30,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-09-30,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2019-09-30,ORO_BLANCO
Pasivo por impuestos diferidos,4.219,USD,2019-09-30,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-09-30,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,307,USD,2019-09-30,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2019-09-30,ORO_BLANCO
Total de pasivos no corrientes,652.756,USD,2019-09-30,ORO_BLANCO
Total de pasivos,850.129,USD,2019-09-30,ORO_BLANCO
Capital emitido y pagado,775.504,USD,2019-09-30,ORO_BLANCO
Ganancias (pérdidas) acumuladas,557.815,USD,2019-09-30,ORO_BLANCO
Prima de emisión,83.212,USD,2019-09-30,ORO_BLANCO
Acciones propias en cartera,-,USD,2019-09-30,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2019-09-30,ORO_BLANCO
Otras reservas,-85.043,USD,2019-09-30,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.332.339,USD,2019-09-30,ORO_BLANCO
Participaciones no controladoras,132.752,USD,2019-09-30,ORO_BLANCO
Patrimonio total,1.465.091,USD,2019-09-30,ORO_BLANCO
Total de patrimonio y pasivos,2.315.220,USD,2019-09-30,ORO_BLANCO
Efectivo y equivalentes al efectivo,21.432,USD,2019-12-31,ORO_BLANCO
Otros activos financieros corrientes,19.650,USD,2019-12-31,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2019-12-31,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2019-12-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",393.228,USD,2019-12-31,ORO_BLANCO
Inventarios corrientes,-,USD,2019-12-31,ORO_BLANCO
Activos biológicos corrientes,-,USD,2019-12-31,ORO_BLANCO
"Activos por impuestos corrientes, corrientes",35.322,USD,2019-12-31,ORO_BLANCO
Total de activos corrientes distintos de los activo o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,469.632,USD,2019-12-31,ORO_BLANCO
Activos no corrientes o grupos de activos para su disposición clasificados como mantenidos para la venta o como mantenidos para distribuir a los propietarios,-,USD,2019-12-31,ORO_BLANCO
Activos corrientes totales,469.632,USD,2019-12-31,ORO_BLANCO
Otros activos financieros no corrientes,-,USD,2019-12-31,ORO_BLANCO
Otros activos no financieros no corrientes,-,USD,2019-12-31,ORO_BLANCO
Cuentas por cobrar no corrientes,-,USD,2019-12-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, no corrientes",-,USD,2019-12-31,ORO_BLANCO
"Inventarios, no corrientes",-,USD,2019-12-31,ORO_BLANCO
Inversiones contabilizadas utilizando el método de la participación,1.242.645,USD,2019-12-31,ORO_BLANCO
Activos intangibles distintos de la plusvalía,-,USD,2019-12-31,ORO_BLANCO
Plusvalía,486.669,USD,2019-12-31,ORO_BLANCO
"Propiedades, planta y equipo",1,USD,2019-12-31,ORO_BLANCO
Activos biológicos no corrientes,-,USD,2019-12-31,ORO_BLANCO
Propiedad de inversión,-,USD,2019-12-31,ORO_BLANCO
"Activos por impuestos corrientes, no corrientes",-,USD,2019-12-31,ORO_BLANCO
Activos por impuestos diferidos,2.517,USD,2019-12-31,ORO_BLANCO
Total de activos no corrientes,1.731.832,USD,2019-12-31,ORO_BLANCO
Total de activos,2.201.464,USD,2019-12-31,ORO_BLANCO
Otros pasivos financieros corrientes,192.162,USD,2019-12-31,ORO_BLANCO
Cuentas por pagar comerciales y otras cuentas por pagar,322,USD,2019-12-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, corrientes",-,USD,2019-12-31,ORO_BLANCO
Otras provisiones a corto plazo,-,USD,2019-12-31,ORO_BLANCO
"Pasivos por impuestos corrientes, corrientes",2.425,USD,2019-12-31,ORO_BLANCO
Provisiones corrientes por beneficios a los empleados,-,USD,2019-12-31,ORO_BLANCO
Otros pasivos no financieros corrientes,288,USD,2019-12-31,ORO_BLANCO
Total de pasivos corrientes distintos de los pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,195.197,USD,2019-12-31,ORO_BLANCO
Pasivos incluidos en grupos de activos para su disposición clasificados como mantenidos para la venta,-,USD,2019-12-31,ORO_BLANCO
Pasivos corrientes totales,195.197,USD,2019-12-31,ORO_BLANCO
Otros pasivos financieros no corrientes,560.114,USD,2019-12-31,ORO_BLANCO
Cuentas por pagar no corrientes,-,USD,2019-12-31,ORO_BLANCO
"Cuentas por pagar a entidades relacionadas, no corrientes",-,USD,2019-12-31,ORO_BLANCO
Otras provisiones a largo plazo,-,USD,2019-12-31,ORO_BLANCO
Pasivo por impuestos diferidos,-,USD,2019-12-31,ORO_BLANCO
"Pasivos por impuestos corrientes, no corrientes",-,USD,2019-12-31,ORO_BLANCO
Provisiones no corrientes por beneficios a los empleados,585,USD,2019-12-31,ORO_BLANCO
Otros pasivos no financieros no corrientes,-,USD,2019-12-31,ORO_BLANCO
Total de pasivos no corrientes,560.699,USD,2019-12-31,ORO_BLANCO
Total de pasivos,755.896,USD,2019-12-31,ORO_BLANCO
Capital emitido y pagado,775.504,USD,2019-12-31,ORO_BLANCO
Ganancias (pérdidas) acumuladas,555.568,USD,2019-12-31,ORO_BLANCO
Prima de emisión,83.212,USD,2019-12-31,ORO_BLANCO
Acciones propias en cartera,-,USD,2019-12-31,ORO_BLANCO
Otras participaciones en el patrimonio,851,USD,2019-12-31,ORO_BLANCO
Otras reservas,-100.529,USD,2019-12-31,ORO_BLANCO
Patrimonio atribuible a los propietarios de la controladora,1.314.606,USD,2019-12-31,ORO_BLANCO
Participaciones no controladoras,130.962,USD,2019-12-31,ORO_BLANCO
Patrimonio total,1.445.568,USD,2019-12-31,ORO_BLANCO
Total de patrimonio y pasivos,2.201.464,USD,2019-12-31,ORO_BLANCO
Efectivo y equivalentes al efectivo,14.560,USD,2020-03-31,ORO_BLANCO
Otros activos financieros corrientes,47.670,USD,2020-03-31,ORO_BLANCO
Otros activos no financieros corrientes,-,USD,2020-03-31,ORO_BLANCO
Deudores comerciales y otras cuentas por cobrar corrientes,-,USD,2020-03-31,ORO_BLANCO
"Cuentas por cobrar a entidades relacionadas, corrientes",397.571,USD,2020-03-31,ORO_BLANCO
Inventarios corrientes,-,USD,2020-03-31,ORO_BLANCO
Activos biológicos corrientes,-,USD,2020-03-31,ORO_BLANCO
