Holding,pct_holding,eqy_shares,eqy_shares_total,Date,ID
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2023-06-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2023-06-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2023-06-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2023-06-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2023-06-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2023-06-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2023-06-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2023-06-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2023-06-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2023-09-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2023-09-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2023-09-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2023-09-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2023-09-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2023-09-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2023-09-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2023-09-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2023-09-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2023-09-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2023-09-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2023-09-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2023-12-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2023-12-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2023-12-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2023-12-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2023-12-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2023-12-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2023-12-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2023-12-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2023-12-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2023-12-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2023-12-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2023-12-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2024-03-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2024-03-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2024-03-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2024-03-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2024-03-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2024-03-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2024-03-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2024-03-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2024-03-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2024-03-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2024-03-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2024-03-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2024-06-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2024-06-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2024-06-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2024-06-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2024-06-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2024-06-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2024-06-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2024-06-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2024-06-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2024-06-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2024-06-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2024-06-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2024-09-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2024-09-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2024-09-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2024-09-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2024-09-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2024-09-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2024-09-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2024-09-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2024-09-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2024-09-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2024-09-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2024-09-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2024-12-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2024-12-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2024-12-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2024-12-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2024-12-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2024-12-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2024-12-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2024-12-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2024-12-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2024-12-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2024-12-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2024-12-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2025-03-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2025-03-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2025-03-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2025-03-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2025-03-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2025-03-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2025-03-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2025-03-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2025-03-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2025-03-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2025-03-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2025-03-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2025-06-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2025-06-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2025-06-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2025-06-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2025-06-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2025-06-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2025-06-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2025-06-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2025-06-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2025-06-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2025-06-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2025-06-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2025-09-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2025-09-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2025-09-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2025-09-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2025-09-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2025-09-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2025-09-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2025-09-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2025-09-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2025-09-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2025-09-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2025-09-01,ORO_BLANCO
NORTE GRANDE SA,0.8123,187163292323,232821585116,2025-12-01,ORO_BLANCO
INVERSIONES SQYA SPA,0.038900000000000004,8970058461,232821585116,2025-12-01,ORO_BLANCO
BTG PACTUAL CHILE S A C DE B,0.0374,8618008498,232821585116,2025-12-01,ORO_BLANCO
LARRAIN VIAL S A CORREDORA DE BOLSA,0.0215,4950123394,232821585116,2025-12-01,ORO_BLANCO
BANCHILE CORREDORES DE BOLSA S A,0.017,3916416000,232821585116,2025-12-01,ORO_BLANCO
CREDICORP CAPITAL CORREDORES DE BOLSA SPA,0.012,2753666855,232821585116,2025-12-01,ORO_BLANCO
NEVASA S.A CORREDORES DE BOLSA,0.0115,2658978824,232821585116,2025-12-01,ORO_BLANCO
FONDO MUTUO BTG PACTUAL CHILE ACCION,0.0053,1230426910,232821585116,2025-12-01,ORO_BLANCO
BOLSA DE COMERCIO DE SANTIAGO BOLSA DE VALORES,0.0053,1225498208,232821585116,2025-12-01,ORO_BLANCO
BCI C DE B S A,0.0043,1001132816,232821585116,2025-12-01,ORO_BLANCO
CONSORCIO C DE B S A,0.0039000000000000003,892388357,232821585116,2025-12-01,ORO_BLANCO
PIONERO FONDO DE INVERSION,0.0031,721401527,232821585116,2025-12-01,ORO_BLANCO
